Date,Team,Opponent,Home(0)/Away(1),Margin,Minutes,FGA,FGM,3PA,3PM,FT,FTA,ORB,TRB,Assists,Steals,Blocks,Turnovers,Fouls,Points,p/m
2020-12-29,TOR,PHI,1,-7,21.15,1,1,0,0,0,2,0,5,2,0,1,4,3,2,3
2020-12-31,TOR,NYK,0,17,12.55,4,3,3,3,2,2,0,2,0,0,1,0,0,11,8
2021-01-02,TOR,NOP,1,-4,7.22,2,1,1,0,0,0,0,1,0,0,2,1,1,2,-5
2021-01-04,TOR,BOS,0,-12,8.95,1,0,0,0,0,0,0,2,1,0,0,1,2,0,-6
2021-01-06,TOR,PHO,1,-8,11.65,1,0,1,0,1,2,0,1,0,0,1,1,2,1,-10
2021-01-08,TOR,SAC,1,21,4.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12
2021-01-11,TOR,POR,1,-1,9.55,1,0,1,0,0,0,0,0,0,1,1,1,2,0,-1
2021-01-24,WAS,SAS,1,-20,20.67,6,4,2,1,2,4,0,5,1,1,0,2,1,11,-13
2021-01-26,WAS,HOU,1,-19,6.33,0,0,0,0,0,2,0,2,1,0,0,1,2,0,0
2021-01-27,WAS,NOP,1,-18,19.48,4,3,1,0,2,2,0,4,4,2,1,1,6,8,2
2021-01-29,WAS,ATL,0,-16,17.3,6,3,3,1,2,4,4,9,1,1,1,1,2,9,-11
2021-01-31,WAS,BRK,0,3,4.32,3,1,1,0,0,0,0,0,0,0,0,1,1,2,-4
2021-02-02,WAS,POR,0,-11,7.92,1,1,0,0,0,0,0,3,2,0,1,1,2,2,13
2021-02-03,WAS,MIA,1,3,27.37,4,3,1,0,4,4,2,8,3,0,0,0,1,10,7
2021-02-05,WAS,MIA,1,-27,24.22,12,7,3,0,4,4,2,3,2,2,6,2,1,18,2
2021-02-07,WAS,CHO,1,-22,7.93,3,1,0,0,0,0,1,1,1,0,1,0,0,2,-13
2021-02-08,WAS,CHI,1,4,20.9,5,5,0,0,3,6,2,7,1,0,2,2,5,13,-8
2021-02-10,WAS,TOR,0,-22,21.17,6,5,1,1,0,0,2,5,1,1,1,2,1,11,2
2021-02-12,WAS,NYK,0,-18,21.02,7,4,1,0,0,0,0,4,0,0,2,1,3,8,-2
2021-02-17,WAS,DEN,0,2,17.62,8,5,0,0,0,2,1,7,1,0,1,0,3,10,2
2021-02-20,WAS,POR,1,7,5.42,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-8
2021-02-22,WAS,LAL,1,3,4.47,0,0,0,0,0,0,0,0,0,0,1,2,1,0,-6
2021-02-25,WAS,DEN,1,2,4.92,1,0,1,0,0,0,1,1,0,0,0,0,1,0,-2
2021-02-27,WAS,MIN,0,16,18.77,5,4,0,0,2,4,3,4,0,0,4,2,5,10,-5
2021-02-28,WAS,BOS,1,-1,7.32,1,1,0,0,2,4,0,0,1,1,1,0,0,4,-1
2021-03-02,WAS,MEM,0,-14,19.25,4,2,0,0,0,0,1,7,1,0,2,0,2,4,10
2021-03-10,WAS,MEM,1,-15,2.48,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-7
2021-03-12,WAS,PHI,0,-26,6.32,4,4,0,0,1,3,0,1,0,0,1,0,0,9,1
2021-03-13,WAS,MIL,0,-6,32.58,4,3,0,0,4,4,0,6,2,0,1,0,1,10,9
2021-03-15,WAS,MIL,0,-11,17.82,4,1,0,0,1,4,0,2,2,0,0,0,2,3,-16
2021-03-17,WAS,SAC,0,-2,23.92,7,5,0,0,3,3,4,12,3,0,0,2,4,13,-2
2021-03-18,WAS,UTA,0,9,18.18,5,3,0,0,3,4,0,6,1,0,0,2,3,9,2
2021-03-21,WAS,BRK,1,-7,28.82,12,8,0,0,4,5,2,9,1,0,2,1,4,20,5
2021-03-23,WAS,NYK,1,-18,11.53,2,2,0,0,1,2,2,3,0,0,3,1,1,5,-10
2021-03-25,WAS,NYK,1,-4,22.63,3,3,0,0,1,2,1,3,1,1,2,1,5,7,2
2021-03-27,WAS,DET,0,14,14.95,11,6,1,0,0,0,1,1,0,0,0,0,2,12,-8
2021-03-29,WAS,IND,0,8,22.07,5,3,0,0,1,2,3,5,1,0,1,1,4,7,13
2021-03-30,WAS,CHO,0,-10,20.65,6,5,0,0,0,0,2,5,0,0,0,0,2,10,4
2021-04-01,WAS,DET,1,-29,21.08,12,7,0,0,0,2,1,5,0,1,0,0,4,14,-20
2021-04-03,WAS,DAL,0,-22,13.37,2,0,0,0,0,0,2,5,1,1,2,1,2,0,-18
2021-04-05,WAS,TOR,1,-2,29.23,10,6,0,0,1,3,4,8,0,0,4,3,4,13,11
2021-04-07,WAS,ORL,1,15,15.52,4,1,0,0,0,0,1,4,0,0,0,0,3,2,6
2021-04-09,WAS,GSW,1,3,20.23,9,5,0,0,5,5,2,5,1,2,1,0,2,15,-2
2021-04-10,WAS,PHO,1,-28,12.23,2,2,0,0,2,4,1,3,1,0,0,2,0,6,-12
2021-04-12,WAS,UTA,1,4,15.5,5,1,1,1,0,0,1,5,2,0,0,0,1,3,-5
2021-04-14,WAS,SAC,1,12,17.03,6,3,1,0,2,4,2,10,1,0,0,4,3,8,-4
