Date,Team,Opponent,Home(0)/Away(1),Margin,Minutes,FGA,FGM,3PA,3PM,FT,FTA,ORB,TRB,Assists,Steals,Blocks,Turnovers,Fouls,Points,p/m
2020-12-23,CLE,CHO,0,7,19.2,7,6,1,0,1,1,1,7,1,1,1,1,3,13,12
2020-12-26,CLE,DET,1,9,14.32,7,4,1,1,2,4,0,2,0,0,0,2,6,11,-1
2020-12-27,CLE,PHI,0,24,16.43,6,2,2,1,2,2,0,6,2,0,2,2,2,7,0
2020-12-29,CLE,NYK,0,-9,16.3,7,5,1,1,0,0,5,9,0,1,1,2,1,11,-5
2020-12-31,CLE,IND,1,-20,13.63,11,3,1,0,1,6,6,13,0,0,1,1,5,7,-21
2021-01-02,CLE,ATL,1,5,24.93,11,6,0,0,2,5,5,9,4,2,1,2,4,14,13
2021-01-04,CLE,ORL,1,-20,13.57,7,1,1,0,0,0,0,2,1,0,1,0,1,2,-11
2021-01-06,CLE,ORL,1,-11,17.1,6,2,1,0,2,2,2,5,3,2,0,1,1,6,-5
2021-01-07,CLE,MEM,1,4,17.33,7,5,1,1,2,2,1,6,0,1,1,0,4,13,10
2021-01-09,CLE,MIL,1,-10,17.35,6,1,0,0,2,2,4,5,0,0,0,0,1,4,-2
2021-01-11,CLE,MEM,0,-10,15.55,7,2,1,0,2,2,0,7,2,0,3,1,3,6,4
2021-01-12,CLE,UTA,0,-30,20.95,8,4,0,0,0,0,2,9,3,0,2,2,2,8,-10
2021-01-15,CLE,NYK,0,3,12.92,3,0,1,0,2,4,1,1,1,1,1,1,2,2,-17
2021-01-24,CLE,BOS,1,-38,15.17,10,5,1,0,1,4,0,6,1,1,2,0,2,11,-10
2021-01-25,CLE,LAL,0,-7,13.22,6,3,1,0,2,2,0,2,0,0,1,2,0,8,-12
2021-02-01,CLE,MIN,0,2,13.23,3,0,0,0,0,0,2,5,0,0,3,2,3,0,-6
2021-02-08,CLE,PHO,1,-6,8.47,4,3,1,1,1,2,0,0,0,0,0,1,0,8,-4
2021-02-10,CLE,DEN,1,-38,10.52,5,3,1,0,2,2,2,4,1,0,3,0,1,8,-4
2021-02-14,CLE,LAC,1,-17,15.78,9,4,1,0,1,2,2,10,1,0,1,4,2,9,-12
2021-02-15,CLE,GSW,1,-31,16.68,5,3,0,0,1,2,1,4,0,0,0,1,6,7,-4
2021-02-19,CLE,DEN,0,-17,14.3,8,4,0,0,0,0,3,5,2,2,0,1,2,8,-12
2021-02-21,CLE,OKC,0,-16,6.15,3,2,0,0,0,0,0,2,0,0,0,1,0,4,-14
2021-02-23,CLE,ATL,0,1,14.43,5,3,0,0,0,0,0,1,2,0,0,0,2,6,6
2021-02-24,CLE,HOU,0,16,10.98,4,2,0,0,0,0,1,5,1,1,3,3,5,4,-1
2021-02-27,CLE,PHI,1,3,16.38,5,2,0,0,2,2,0,3,1,0,2,1,4,6,4
2021-03-01,CLE,HOU,1,11,16.77,7,5,0,0,0,0,1,5,0,0,3,0,4,10,2
2021-03-03,CLE,IND,0,-3,18.98,7,5,1,0,0,0,3,6,0,1,1,5,3,10,-15
2021-03-12,CLE,NOP,1,-34,12.73,6,3,1,0,1,1,1,2,1,0,1,1,3,7,0
2021-03-14,CLE,ATL,1,-18,14.3,8,5,1,0,0,0,1,2,1,1,1,1,4,10,2
2021-03-16,CLE,MIA,1,-15,21.23,10,8,0,0,0,0,3,8,1,1,2,1,2,16,-5
2021-03-17,CLE,BOS,0,7,11.12,4,2,0,0,1,2,1,3,0,1,0,1,0,5,-1
2021-03-21,CLE,TOR,0,11,13.95,4,3,0,0,0,0,2,7,1,0,1,2,2,6,4
2021-03-22,CLE,SAC,0,-14,19.05,9,6,1,0,6,6,4,9,3,0,2,3,0,18,7
2021-04-04,DEN,ORL,0,10,5.62,1,1,0,0,1,2,1,2,0,1,0,1,2,3,2
2021-04-07,DEN,SAS,0,10,13.77,6,3,0,0,1,2,3,8,0,0,1,1,3,7,15
2021-04-09,DEN,SAS,0,2,9.63,3,2,0,0,0,0,2,8,1,0,1,3,4,4,-5
2021-04-12,DEN,GSW,1,-9,10.72,3,1,0,0,0,0,0,2,0,1,0,1,2,2,5
2021-04-24,DEN,HOU,0,13,15.13,5,3,1,0,0,0,1,2,0,0,1,2,4,6,15
2021-04-28,DEN,NOP,0,2,11.52,5,1,0,0,2,2,1,3,0,0,2,0,2,4,-5
2021-05-03,DEN,LAL,1,-4,12.4,7,5,0,0,0,0,1,3,1,0,1,2,4,10,-7
2021-05-05,DEN,NYK,0,16,17.8,4,1,1,0,3,4,3,9,1,0,2,1,6,5,6
2021-05-07,DEN,UTA,1,-7,12.97,3,0,0,0,0,0,1,2,0,1,1,1,0,0,-3
2021-05-08,DEN,BRK,0,-6,11.07,4,2,0,0,0,0,1,4,0,0,0,3,4,4,-7
2021-05-13,DEN,MIN,1,11,24.37,12,6,0,0,0,0,5,13,0,0,2,0,4,12,0
2021-05-14,DEN,DET,1,13,15.63,5,3,1,0,0,0,0,5,1,0,1,0,5,6,-3
2021-05-16,DEN,POR,1,-16,14.72,9,4,1,0,1,2,4,8,2,0,2,0,1,9,6
