Date,Team,Opponent,Home(0)/Away(1),Margin,Minutes,FGA,FGM,3PA,3PM,FT,FTA,ORB,TRB,Assists,Steals,Blocks,Turnovers,Fouls,Points,p/m
2020-12-22,BRK,GSW,0,26,17.05,3,2,0,0,0,2,2,11,1,1,1,3,2,4,21
2020-12-25,BRK,BOS,1,28,19.23,2,2,0,0,0,2,2,7,2,0,2,1,2,4,5
2020-12-27,BRK,CHO,1,-2,18.97,2,0,0,0,1,2,1,12,2,0,1,2,3,1,2
2020-12-28,BRK,MEM,0,-5,29.93,2,2,0,0,0,0,1,9,5,0,4,4,4,4,-5
2020-12-30,BRK,ATL,0,4,15.22,2,2,0,0,1,2,0,1,0,1,1,0,3,5,-8
2021-01-01,BRK,ATL,0,-18,18.3,2,2,0,0,4,6,2,5,1,0,1,2,2,8,-9
2021-01-03,BRK,WAS,0,-1,14.7,2,2,0,0,0,0,1,5,0,0,0,2,2,4,1
2021-01-05,BRK,UTA,0,34,8.88,2,2,0,0,1,1,2,4,1,0,1,1,5,5,7
2021-01-07,BRK,PHI,0,13,18.13,4,1,0,0,0,0,2,11,4,0,2,2,3,2,-3
2021-01-08,BRK,MEM,1,-5,17.37,2,2,0,0,0,0,1,5,3,0,0,2,0,4,-9
2021-01-10,BRK,OKC,0,-13,10.43,2,2,0,0,0,0,0,1,0,0,0,2,1,4,-8
2021-01-13,BRK,NYK,1,7,28.5,4,4,0,0,1,1,3,12,2,0,2,0,1,9,11
2021-01-16,BRK,ORL,0,7,23.07,2,0,0,0,2,2,0,5,3,1,1,1,1,2,-3
2021-01-18,BRK,MIL,0,2,37.63,6,6,0,0,0,0,4,12,3,1,2,5,3,12,5
2021-01-20,BRK,CLE,1,-12,24.42,7,6,0,0,1,1,0,4,0,0,2,1,2,13,0
2021-01-22,BRK,CLE,1,-12,25.9,4,4,0,0,1,2,0,4,1,0,3,4,3,9,-7
2021-01-23,BRK,MIA,0,4,20.62,4,4,0,0,0,0,2,8,2,0,1,0,1,8,7
2021-01-25,BRK,MIA,0,13,19.73,7,5,0,0,1,1,2,6,1,1,0,0,3,11,-3
2021-01-27,BRK,ATL,1,4,22.37,5,5,0,0,1,2,3,7,1,0,3,1,2,11,-5
2021-01-29,BRK,OKC,1,22,20.32,7,5,0,0,0,1,3,8,2,0,2,1,1,10,-5
2021-01-31,BRK,WAS,1,-3,18.97,5,4,0,0,0,2,3,8,2,0,1,1,3,8,14
2021-02-02,BRK,LAC,0,4,16.48,4,3,0,0,1,4,1,5,2,1,0,0,0,7,6
2021-02-05,BRK,TOR,0,-6,18.08,4,4,0,0,2,2,2,4,1,1,2,3,4,10,6
2021-02-06,BRK,PHI,1,-16,26.6,6,3,0,0,0,0,1,7,4,2,0,1,2,6,-16
2021-02-09,BRK,DET,1,-11,23.42,5,4,0,0,1,1,1,8,2,0,1,5,2,9,-7
2021-02-10,BRK,IND,0,10,36.63,8,5,0,0,2,4,3,13,1,0,3,1,1,12,12
2021-02-15,BRK,SAC,1,11,27.13,6,4,0,0,2,3,4,8,4,0,1,1,1,10,22
2021-02-16,BRK,PHO,1,4,28.07,4,4,0,0,1,1,3,6,3,0,1,2,2,9,-6
2021-02-18,BRK,LAL,1,11,23.63,3,3,0,0,1,4,1,8,0,0,1,1,2,7,17
2021-02-21,BRK,LAC,1,4,31.57,7,6,0,0,1,2,2,11,2,2,4,0,4,13,2
2021-02-23,BRK,SAC,0,9,34.13,5,4,1,0,2,6,1,8,0,0,4,0,4,10,12
2021-02-25,BRK,ORL,0,37,25.97,8,4,0,0,0,0,3,11,2,0,0,4,2,8,13
2021-02-27,BRK,DAL,0,-17,13.25,1,1,0,0,0,0,1,5,2,0,1,2,2,2,-14
2021-03-01,BRK,SAS,1,11,35.47,7,3,0,0,2,2,6,13,5,0,3,2,2,8,3
2021-03-03,BRK,HOU,1,18,28.8,7,5,0,0,0,0,0,10,3,0,0,2,1,10,15
2021-03-11,BRK,BOS,0,12,26.52,3,2,0,0,0,2,3,8,1,0,0,1,2,4,-1
2021-03-13,BRK,DET,0,5,29.45,7,7,0,0,0,0,1,9,0,1,1,0,3,14,-4
2021-03-15,BRK,NYK,0,5,30.02,6,3,0,0,2,4,3,10,1,0,1,2,4,8,-4
2021-03-17,BRK,IND,1,9,20.45,5,5,0,0,0,0,2,5,0,0,0,3,1,10,-16
2021-03-19,BRK,ORL,1,-8,23.27,5,4,0,0,0,0,3,6,2,1,1,0,2,8,-13
2021-03-21,BRK,WAS,0,7,17.32,6,6,0,0,0,1,3,5,2,1,1,0,0,12,-7
2021-03-23,BRK,POR,1,4,20.08,2,1,0,0,1,2,3,10,0,0,0,1,3,3,-7
2021-03-24,BRK,UTA,1,-30,12.17,3,2,0,0,0,0,3,4,1,0,0,0,0,4,-10
2021-03-26,BRK,DET,1,2,20.22,8,5,0,0,0,0,6,9,0,0,1,2,1,10,-3
2021-03-29,BRK,MIN,0,5,11.67,6,5,0,0,0,0,2,2,1,0,0,1,3,10,-1
2021-03-31,BRK,HOU,0,12,11.8,1,1,0,0,0,0,0,1,0,0,0,0,2,2,-16
