Date,Team,Opponent,Home(0)/Away(1),Margin,Minutes,FGA,FGM,3PA,3PM,FT,FTA,ORB,TRB,Assists,Steals,Blocks,Turnovers,Fouls,Points,p/m
2020-12-23,NYK,IND,1,-14,4.78,2,0,1,0,1,2,0,0,0,1,0,0,1,1,-5
2020-12-26,NYK,PHI,0,-20,2.45,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-3
2020-12-27,NYK,MIL,0,20,18.7,6,4,4,4,0,0,0,1,0,0,0,1,4,12,5
2020-12-29,NYK,CLE,1,9,16.2,5,2,3,1,0,1,1,3,3,2,0,1,2,5,3
2021-02-25,NYK,SAC,0,19,23.42,6,3,3,1,0,0,0,0,2,3,0,1,1,7,17
2021-02-27,NYK,IND,0,3,10.92,2,1,1,1,2,2,0,1,2,1,0,0,3,5,-8
2021-02-28,NYK,DET,1,19,12.78,4,0,2,0,0,0,0,0,0,1,0,1,2,0,1
2021-03-02,NYK,SAS,1,-26,24.83,7,5,3,3,0,0,0,2,0,0,0,1,2,13,-20
2021-03-04,NYK,DET,0,10,12.95,4,3,3,3,0,0,0,0,0,0,0,0,0,9,-4
2021-03-11,NYK,MIL,1,-33,14.87,3,0,2,0,0,2,0,3,0,1,0,0,0,0,-5
2021-03-13,NYK,OKC,1,22,7.1,1,0,0,0,0,0,0,0,1,1,0,0,2,0,-7
2021-03-15,NYK,BRK,1,-5,16.18,5,0,4,0,0,0,1,3,1,1,0,0,6,0,5
2021-03-16,NYK,PHI,1,-3,14.87,4,0,0,0,0,0,1,1,1,2,0,1,2,0,4
2021-03-18,NYK,ORL,0,1,26.98,9,4,7,3,2,3,0,2,1,1,1,0,2,13,-2
2021-03-21,NYK,PHI,0,-1,17.67,3,1,2,1,1,2,0,0,1,0,0,2,2,4,-2
2021-03-23,NYK,WAS,0,18,10.13,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
2021-03-25,NYK,WAS,0,4,15.23,2,0,1,0,0,0,1,4,0,0,0,1,3,0,-8
2021-04-03,NYK,DET,1,44,2.73,0,0,0,0,1,2,0,1,1,1,0,0,0,1,4
2021-04-09,NYK,MEM,0,4,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2021-04-11,NYK,TOR,0,6,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-12,NYK,LAL,0,15,0.23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2
2021-04-16,NYK,DAL,1,8,3.93,1,1,1,1,1,2,0,0,0,0,0,0,1,4,5
2021-04-18,NYK,NOP,0,10,4.3,0,0,0,0,0,0,1,1,1,0,1,0,3,0,5
2021-04-21,NYK,ATL,0,10,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3
2021-04-28,NYK,CHI,0,19,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2021-05-02,NYK,HOU,1,25,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
2021-05-05,NYK,DEN,1,-16,4.67,2,0,1,0,0,2,1,2,0,0,0,0,0,0,11
2021-05-07,NYK,PHO,1,-23,15.15,2,0,1,0,0,0,0,0,1,0,0,1,1,0,-6
2021-05-09,NYK,LAC,1,6,5.87,4,1,3,1,0,0,0,1,1,0,0,0,1,3,-6
2021-05-11,NYK,LAL,1,-2,23.32,5,3,4,3,0,0,0,2,2,2,1,0,2,9,-1
2021-05-13,NYK,SAS,0,4,6.38,1,1,1,1,0,0,0,1,0,0,1,0,2,3,0
2021-05-15,NYK,CHO,0,9,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
2021-05-16,NYK,BOS,0,4,0.48,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
