Date,Team,Opponent,Home(0)/Away(1),Margin,Minutes,FGA,FGM,3PA,3PM,FT,FTA,ORB,TRB,Assists,Steals,Blocks,Turnovers,Fouls,Points,p/m
2020-12-23,POR,UTA,0,-20,4.45,2,1,1,0,0,0,1,2,1,0,0,0,2,2,0
2020-12-30,POR,LAC,1,-23,8.08,3,1,2,0,0,1,0,0,0,0,0,0,1,2,6
2021-01-01,POR,GSW,1,25,3.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-5
2021-01-07,POR,MIN,0,18,7.33,1,1,0,0,2,2,0,0,0,0,1,0,0,4,-2
2021-01-09,POR,SAC,1,26,5.55,1,1,1,1,0,0,0,0,0,0,0,1,3,3,-2
2021-01-14,POR,IND,0,-24,4.17,1,1,1,1,0,0,0,0,0,0,0,0,1,3,-3
2021-02-01,POR,MIL,1,-28,9.38,5,2,3,1,0,0,0,3,0,1,0,0,0,5,9
2021-02-02,POR,WAS,1,11,0.72,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-5
2021-02-04,POR,PHI,1,16,31.18,9,5,5,1,4,6,3,7,1,1,2,0,4,15,5
2021-02-09,POR,ORL,0,9,9.18,3,1,2,0,0,0,0,0,0,1,0,0,2,2,-6
2021-02-12,POR,CLE,0,19,8.43,3,1,2,1,0,0,0,0,0,0,0,1,2,3,-7
2021-02-16,POR,OKC,1,11,3.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2
2021-02-22,POR,PHO,1,-32,8.85,2,0,1,0,0,0,0,2,0,1,0,0,2,0,1
2021-03-21,POR,DAL,0,-40,12.0,3,0,2,0,0,0,1,1,0,0,0,0,0,0,-6
2021-03-31,POR,DET,1,23,1.28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
2021-04-02,POR,MIL,0,-18,3.73,4,1,1,0,0,0,2,3,0,0,0,0,0,2,-1
2021-04-03,POR,OKC,0,48,15.83,8,2,4,0,1,2,1,3,0,2,0,0,1,5,8
2021-04-06,POR,LAC,1,-17,3.92,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
2021-04-08,POR,UTA,1,-19,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2021-04-10,POR,DET,0,15,1.87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2021-04-11,POR,MIA,0,-9,4.57,2,2,1,1,0,0,0,0,0,0,0,0,0,5,10
2021-04-27,POR,IND,1,21,8.53,3,1,2,0,0,0,0,1,0,0,0,2,2,2,-19
2021-04-28,POR,MEM,1,21,3.23,1,0,0,0,2,2,2,2,2,0,0,0,1,2,1
2021-04-30,POR,BRK,1,19,3.12,3,1,2,1,0,0,0,1,0,0,0,0,2,3,0
2021-05-03,POR,ATL,1,-9,5.22,1,0,0,0,0,0,0,1,2,0,0,0,0,0,11
2021-05-05,POR,CLE,1,36,5.92,2,1,0,0,2,2,1,3,2,0,0,0,0,4,5
2021-05-08,POR,SAS,0,22,5.1,3,2,1,0,0,0,0,0,0,0,0,0,1,4,-2
2021-05-10,POR,HOU,0,11,2.05,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-4
2021-05-12,POR,UTA,1,7,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
2021-05-16,POR,DEN,0,16,5.48,3,1,2,0,0,0,0,1,0,0,0,0,1,2,-11
