Date,Team,Opponent,Home(0)/Away(1),Margin,Minutes,FGA,FGM,3PA,3PM,FT,FTA,ORB,TRB,Assists,Steals,Blocks,Turnovers,Fouls,Points,p/m
2021-04-21,MEM,LAC,1,-12,17.95,11,4,4,1,6,6,4,8,0,0,4,0,5,15,-3
2021-04-23,MEM,POR,1,2,24.77,14,10,2,0,3,4,0,3,2,1,1,1,4,23,8
2021-04-26,MEM,DEN,1,-24,20.7,10,3,5,1,3,6,0,7,1,0,0,2,5,10,-5
2021-04-28,MEM,POR,0,-21,24.4,15,4,10,2,3,4,1,5,2,0,2,0,5,13,-13
2021-05-01,MEM,ORL,1,-1,21.35,6,3,2,0,1,1,2,7,0,0,2,2,4,7,-12
2021-05-03,MEM,NYK,0,-14,19.95,8,4,4,2,5,6,0,3,0,0,0,1,1,15,-12
2021-05-06,MEM,DET,1,-14,25.18,12,4,7,3,6,6,2,5,0,4,0,1,1,17,-14
2021-05-08,MEM,TOR,1,10,25.68,17,7,10,3,3,3,1,4,2,3,1,2,5,20,2
2021-05-10,MEM,NOP,0,5,27.02,8,4,5,1,3,3,3,7,1,1,4,3,2,12,-9
2021-05-13,MEM,SAC,0,6,19.98,11,5,4,2,0,1,2,6,2,0,2,1,5,12,-2
2021-05-16,MEM,GSW,1,-12,31.45,13,5,7,2,2,2,2,7,2,3,2,2,5,14,-4
