Date,Team,Opponent,Home(0)/Away(1),Margin,Minutes,FGA,FGM,3PA,3PM,FT,FTA,ORB,TRB,Assists,Steals,Blocks,Turnovers,Fouls,Points,p/m
2020-12-23,PHO,DAL,0,4,34.12,15,8,6,2,4,6,0,5,3,2,0,8,4,22,7
2020-12-26,PHO,SAC,1,-3,38.25,21,10,7,3,3,3,0,3,3,1,0,7,5,26,3
2020-12-27,PHO,SAC,1,16,35.28,19,8,6,1,3,4,1,5,5,2,1,4,1,20,16
2020-12-29,PHO,NOP,0,25,25.6,9,3,7,2,0,0,0,6,3,2,0,2,3,8,24
2020-12-31,PHO,UTA,1,11,35.3,17,10,2,1,4,7,0,3,7,0,1,6,3,25,-2
2021-01-01,PHO,DEN,1,3,34.92,17,9,7,3,1,2,0,2,2,0,0,8,4,22,-13
2021-01-03,PHO,LAC,0,-5,44.67,13,7,3,1,10,12,1,5,8,0,0,2,2,25,14
2021-01-06,PHO,TOR,0,8,34.6,14,6,8,3,9,10,1,1,6,0,0,1,1,24,2
2021-01-08,PHO,DET,1,-5,37.92,18,8,12,5,2,4,0,0,3,2,1,5,3,23,-17
2021-01-09,PHO,IND,1,8,36.08,19,9,5,1,6,6,0,3,7,2,0,0,3,25,5
2021-01-11,PHO,WAS,1,-21,32.77,21,11,3,1,10,10,0,3,0,1,1,1,4,33,-15
2021-01-18,PHO,MEM,1,-4,35.33,21,5,6,2,0,0,0,3,4,2,0,3,4,12,-10
2021-01-20,PHO,HOU,1,6,34.53,18,10,4,1,3,4,0,5,2,0,1,6,5,24,8
2021-01-22,PHO,DEN,0,-4,40.2,21,11,9,3,6,6,0,5,5,1,1,5,3,31,10
2021-02-01,PHO,DAL,1,1,31.42,19,9,8,4,2,2,0,1,0,1,0,2,4,24,-1
2021-02-03,PHO,NOP,1,-22,31.83,20,9,4,0,7,8,0,4,2,0,0,3,1,25,-14
2021-02-05,PHO,DET,0,17,30.52,14,8,7,3,4,6,0,2,2,2,0,4,5,23,7
2021-02-07,PHO,BOS,0,9,37.72,16,7,4,1,3,3,0,7,11,1,1,3,2,18,11
2021-02-08,PHO,CLE,0,6,34.63,27,14,9,5,3,4,0,5,8,0,0,4,4,36,8
2021-02-10,PHO,MIL,0,1,39.07,21,11,4,1,7,9,1,6,3,0,0,3,4,30,7
2021-02-13,PHO,PHI,0,9,33.87,23,14,5,3,5,6,0,5,4,0,0,2,5,36,1
2021-02-14,PHO,ORL,0,19,34.95,16,10,3,1,6,7,0,4,6,0,0,0,2,27,15
2021-02-16,PHO,BRK,0,-4,36.47,20,9,4,0,4,4,0,2,7,1,0,2,4,22,-5
2021-02-19,PHO,NOP,1,18,30.78,18,9,5,2,3,3,0,4,2,1,0,4,4,23,2
2021-02-20,PHO,MEM,1,31,26.15,13,7,7,5,4,4,1,5,5,0,0,4,1,23,19
2021-02-22,PHO,POR,0,32,29.05,17,12,2,2,8,8,1,4,4,0,0,1,0,34,28
2021-02-24,PHO,CHO,0,-3,31.05,24,13,10,4,3,4,0,0,3,1,0,5,5,33,-4
2021-02-26,PHO,CHI,1,9,35.0,24,9,3,0,4,7,0,2,5,2,0,1,0,22,10
2021-02-28,PHO,MIN,1,19,34.12,26,15,6,1,12,13,0,5,5,0,1,2,3,43,18
2021-03-02,PHO,LAL,1,10,23.68,12,7,3,1,2,2,0,3,6,3,0,3,2,17,13
2021-03-04,PHO,GSW,0,22,29.82,20,6,5,1,3,4,0,5,6,1,0,2,2,16,1
2021-03-11,PHO,POR,1,6,35.88,21,12,5,3,8,8,0,5,8,0,0,5,3,35,3
2021-03-13,PHO,IND,0,-11,36.85,20,9,6,1,1,2,2,4,7,0,1,6,1,20,-4
2021-03-15,PHO,MEM,0,23,30.18,19,10,8,3,4,4,0,4,5,0,0,2,2,27,17
2021-03-18,PHO,MIN,0,-4,34.68,22,13,8,3,6,7,0,4,6,0,1,5,4,35,-3
2021-03-19,PHO,MIN,0,12,35.75,18,6,4,1,3,4,1,7,5,2,0,5,2,16,18
2021-03-21,PHO,LAL,0,17,33.57,22,11,5,1,3,6,3,9,4,1,0,1,2,26,21
2021-03-23,PHO,MIA,1,10,27.17,19,10,8,2,1,1,0,5,3,0,0,0,1,23,19
2021-03-24,PHO,ORL,1,-1,32.47,21,9,5,1,6,6,1,7,7,3,0,2,3,25,6
2021-03-26,PHO,TOR,1,4,33.7,14,6,5,2,2,2,0,6,2,1,0,4,2,16,-5
2021-03-28,PHO,CHO,1,4,41.93,26,10,11,4,11,12,1,6,3,2,0,3,3,35,4
2021-03-30,PHO,ATL,0,7,32.73,19,8,7,2,3,3,0,3,3,0,0,2,2,21,-3
2021-03-31,PHO,CHI,0,5,35.23,24,17,5,2,9,10,1,4,4,1,1,5,3,45,7
2021-04-02,PHO,OKC,0,37,30.0,20,11,5,3,7,7,0,2,5,0,0,0,3,32,28
2021-04-05,PHO,HOU,1,3,35.57,20,11,8,6,8,9,1,6,6,1,0,2,4,36,15
2021-04-07,PHO,UTA,0,4,43.75,31,13,6,0,9,10,0,4,3,1,0,6,2,35,0
2021-04-08,PHO,LAC,1,-10,36.6,13,6,2,0,12,14,1,3,3,0,0,0,4,24,-9
2021-04-10,PHO,WAS,0,28,26.48,24,11,8,3,2,2,1,6,6,2,1,1,2,27,24
2021-04-12,PHO,HOU,0,6,34.15,18,9,5,2,4,4,1,7,7,0,1,6,3,24,8
