Date,Team,Opponent,Home(0)/Away(1),Margin,Minutes,FGA,FGM,3PA,3PM,FT,FTA,ORB,TRB,Assists,Steals,Blocks,Turnovers,Fouls,Points,p/m
2020-12-23,SAS,MEM,1,12,21.1,9,4,5,1,1,2,0,7,1,0,3,1,1,10,14
2020-12-26,SAS,TOR,0,5,27.08,6,2,4,1,3,4,1,5,2,0,0,3,3,8,21
2020-12-27,SAS,NOP,1,-3,28.12,20,9,8,2,2,2,1,6,2,2,2,1,2,22,9
2020-12-30,SAS,LAL,0,-14,25.43,10,3,7,2,0,0,1,3,1,1,1,0,0,8,-6
2021-01-01,SAS,LAL,0,-6,24.07,16,6,8,2,1,1,1,3,2,0,1,1,4,15,-2
2021-01-03,SAS,UTA,0,-21,23.15,10,4,5,2,0,0,1,3,2,2,1,1,4,10,-11
2021-01-05,SAS,LAC,1,3,24.73,11,6,5,3,1,2,1,7,1,0,0,1,0,16,13
2021-01-07,SAS,LAL,1,9,24.42,10,6,5,3,0,0,1,6,0,0,0,0,3,15,1
2021-01-09,SAS,MIN,1,3,16.85,9,4,3,1,0,0,0,4,3,0,1,1,2,9,-3
2021-01-10,SAS,MIN,1,-8,17.83,6,2,1,0,0,0,3,7,1,0,1,2,1,4,3
2021-01-12,SAS,OKC,1,10,21.22,11,5,6,2,0,0,0,6,2,3,0,0,3,12,16
2021-01-14,SAS,HOU,0,-4,17.23,7,2,1,0,1,1,1,5,0,0,0,0,2,5,-1
2021-01-16,SAS,HOU,0,12,22.0,6,2,2,0,1,2,1,8,2,2,0,2,2,5,3
2021-01-18,SAS,POR,1,21,23.5,17,8,8,5,0,0,3,7,1,1,0,0,1,21,24
2021-01-20,SAS,GSW,1,-22,18.68,9,5,1,0,1,1,1,9,3,0,0,2,3,11,0
2021-01-22,SAS,DAL,0,-5,26.37,11,5,5,3,3,4,2,4,2,0,2,1,1,16,-2
2021-01-24,SAS,WAS,0,20,22.43,9,5,3,1,2,2,1,6,0,1,1,2,1,13,23
2021-01-27,SAS,BOS,0,4,17.0,8,2,5,0,3,4,0,3,1,0,0,0,1,7,-1
2021-01-29,SAS,DEN,0,10,16.32,9,3,3,0,0,0,0,6,5,1,0,3,2,6,8
2021-01-30,SAS,MEM,0,-17,22.53,8,4,3,2,2,2,1,4,0,0,0,2,1,12,3
2021-02-01,SAS,MEM,0,-31,19.38,7,2,3,1,1,2,1,3,1,2,0,2,0,6,0
2021-02-06,SAS,HOU,1,5,25.17,8,4,3,3,3,4,0,6,1,0,0,0,3,14,3
2021-02-08,SAS,GSW,0,5,25.65,10,3,3,2,3,5,2,5,1,1,0,1,3,11,-4
2021-02-09,SAS,GSW,0,-23,24.03,11,5,6,3,4,4,1,6,1,0,0,2,2,17,-7
2021-02-12,SAS,ATL,1,11,18.12,10,2,6,1,0,0,0,3,2,1,0,0,2,5,1
2021-02-14,SAS,CHO,1,12,19.12,10,5,3,1,1,1,0,3,2,1,0,2,0,12,8
2021-03-10,SAS,DAL,1,-11,26.75,12,4,6,3,2,2,1,9,1,3,0,0,1,13,11
2021-03-12,SAS,ORL,0,27,20.08,9,5,5,3,6,6,0,1,1,0,2,0,1,19,22
2021-03-14,SAS,PHI,1,-35,13.38,6,0,2,0,0,0,1,3,2,1,0,1,1,0,-20
2021-03-15,SAS,DET,1,10,20.1,6,4,2,2,0,0,0,2,4,0,2,1,3,10,16
2021-03-17,SAS,CHI,1,7,17.48,11,2,5,1,0,0,1,3,0,0,1,0,0,5,4
2021-03-19,SAS,CLE,1,6,16.93,8,4,2,2,0,2,1,4,1,1,0,0,4,10,0
2021-03-20,SAS,MIL,1,-7,26.23,11,5,5,2,3,3,0,6,0,1,0,0,0,15,-1
2021-03-22,SAS,CHO,0,-3,25.02,11,4,4,1,1,1,1,5,3,1,0,4,3,10,2
2021-03-25,SAS,LAC,0,-13,19.93,9,3,2,1,0,0,0,5,1,0,1,1,2,7,3
2021-03-27,SAS,CHI,0,16,20.62,9,4,5,2,1,2,0,6,2,1,2,2,3,11,13
2021-03-29,SAS,SAC,0,-17,19.67,9,4,5,2,0,0,0,4,2,2,0,1,2,10,3
2021-03-31,SAS,SAC,0,14,19.62,11,5,5,3,3,3,3,8,0,1,0,0,1,16,1
2021-04-01,SAS,ATL,0,-5,31.35,16,6,8,3,3,4,0,6,4,2,2,0,2,18,-4
2021-04-03,SAS,IND,0,-6,24.1,12,6,3,1,2,3,2,3,3,0,1,1,4,15,-16
2021-04-05,SAS,CLE,0,-24,24.02,8,5,5,3,0,0,0,2,1,0,0,1,2,13,-18
2021-04-07,SAS,DEN,1,-10,21.53,10,2,3,0,0,0,1,8,1,1,0,2,4,4,-22
2021-04-09,SAS,DEN,1,-2,19.4,12,5,7,3,2,2,0,6,1,0,0,1,3,15,-11
2021-04-11,SAS,DAL,1,2,22.37,5,2,1,0,3,4,0,3,0,2,0,4,0,7,-5
2021-04-12,SAS,ORL,1,23,17.83,10,5,5,2,0,0,0,6,1,0,0,0,2,12,23
2021-04-14,SAS,TOR,1,-5,19.35,6,2,4,1,0,0,1,3,3,1,1,0,3,5,-2
2021-04-16,SAS,POR,0,-1,21.73,9,4,4,1,0,0,0,5,1,0,2,0,0,9,-7
2021-04-17,SAS,PHO,1,26,23.33,14,8,5,2,1,1,0,5,1,0,2,0,1,19,21
2021-04-19,SAS,IND,1,15,21.18,7,3,3,0,2,2,0,7,2,0,1,0,3,8,11
2021-04-21,SAS,MIA,0,-20,18.63,9,2,4,0,2,2,0,1,0,0,0,1,2,6,-5
2021-04-22,SAS,DET,0,15,24.07,13,5,4,2,2,2,0,4,1,1,0,1,2,14,-3
2021-04-26,SAS,WAS,1,3,20.2,11,6,3,2,3,4,0,4,1,0,1,1,2,17,9
2021-04-28,SAS,MIA,1,-5,22.4,11,5,7,3,0,1,1,2,1,0,0,1,0,13,9
2021-04-30,SAS,BOS,1,-3,17.77,9,6,3,3,1,2,0,1,1,0,0,2,2,16,-3
2021-05-02,SAS,PHI,0,-2,36.27,17,7,6,2,2,2,2,10,2,2,0,4,5,18,-3
2021-05-03,SAS,UTA,1,-11,22.82,13,7,6,3,0,0,1,7,1,2,2,3,2,17,-1
2021-05-05,SAS,UTA,1,-32,6.75,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-14
2021-05-07,SAS,SAC,1,9,23.5,11,6,5,2,0,0,0,5,1,1,2,2,1,14,12
2021-05-08,SAS,POR,1,-22,21.12,11,3,8,2,3,4,1,4,2,1,2,0,2,11,-13
2021-05-10,SAS,MIL,0,21,21.78,13,8,6,3,0,0,1,5,0,1,1,0,2,19,21
2021-05-12,SAS,BRK,1,-12,19.65,11,3,7,2,2,2,0,5,0,1,1,1,2,10,-1
2021-05-13,SAS,NYK,1,-4,19.12,10,2,5,1,3,3,0,3,1,0,0,0,1,8,-14
2021-05-16,SAS,PHO,0,-2,19.98,9,4,5,2,2,2,0,6,3,1,1,0,0,12,-1
