Date,Team,Opponent,Home(0)/Away(1),Margin,Minutes,FGA,FGM,3PA,3PM,FT,FTA,ORB,TRB,Assists,Steals,Blocks,Turnovers,Fouls,Points,p/m
2020-12-23,PHI,WAS,0,6,0.28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2
2020-12-26,PHI,NYK,1,20,6.87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2020-12-27,PHI,CLE,1,-24,8.23,1,0,1,0,0,0,0,1,0,0,0,0,1,0,-4
2020-12-29,PHI,TOR,0,7,12.35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
2020-12-31,PHI,ORL,1,24,17.9,5,3,4,2,1,1,0,4,0,1,2,2,1,9,8
2021-01-02,PHI,CHO,0,15,15.42,4,1,4,1,0,0,1,1,1,1,1,0,2,3,3
2021-01-04,PHI,CHO,0,17,16.28,5,2,3,0,0,0,0,2,4,2,0,0,0,4,-1
2021-01-06,PHI,WAS,0,5,17.78,2,1,0,0,0,0,0,0,1,1,1,0,3,2,-9
2021-01-07,PHI,BRK,1,-13,17.42,3,0,2,0,0,0,0,1,2,1,1,0,2,0,3
2021-01-14,PHI,MIA,0,17,17.25,7,2,6,2,2,4,0,1,0,4,1,2,3,8,10
2021-01-16,PHI,MEM,1,-2,19.63,5,3,4,2,0,0,0,5,1,1,2,0,2,8,-2
2021-01-20,PHI,BOS,0,8,21.02,3,0,3,0,0,0,0,0,0,4,1,0,4,0,2
2021-01-22,PHI,BOS,0,12,20.87,8,4,3,1,0,0,1,4,0,0,2,0,2,9,7
2021-01-23,PHI,DET,1,4,16.68,3,0,2,0,0,0,1,1,1,0,0,1,5,0,-14
2021-01-25,PHI,DET,1,-15,19.9,3,1,1,0,0,0,0,0,1,2,0,0,2,2,5
2021-01-27,PHI,LAL,0,1,15.23,1,0,1,0,1,2,0,0,0,3,0,0,3,1,1
2021-01-29,PHI,MIN,1,24,21.53,3,1,1,0,0,0,0,0,1,3,2,0,1,2,13
2021-01-31,PHI,IND,1,9,25.45,7,3,4,1,1,1,1,1,1,4,2,0,2,8,14
2021-02-03,PHI,CHO,1,7,20.27,5,2,2,1,0,0,2,2,0,1,0,0,3,5,-11
2021-02-04,PHI,POR,0,-16,25.53,3,1,3,1,0,0,1,2,0,0,1,0,1,3,-15
2021-02-06,PHI,BRK,0,16,22.22,2,1,0,0,0,2,0,3,2,3,2,0,3,2,11
2021-02-09,PHI,SAC,1,8,21.97,0,0,0,0,0,0,0,2,1,0,1,0,2,0,6
2021-02-11,PHI,POR,1,-4,15.08,3,1,3,1,1,2,0,1,1,2,0,1,2,4,-7
2021-02-13,PHI,PHO,1,-9,14.7,3,2,2,1,0,0,0,1,0,1,0,1,1,5,-15
2021-02-15,PHI,UTA,1,-11,19.85,3,2,2,1,0,0,0,1,1,2,2,1,2,5,-5
2021-02-17,PHI,HOU,0,5,31.1,2,2,1,1,0,0,1,1,2,4,1,0,5,5,4
2021-02-19,PHI,CHI,0,7,36.65,3,1,2,0,0,0,0,3,2,1,3,1,2,2,16
