Date,Team,Opponent,Home(0)/Away(1),Margin,Minutes,FGA,FGM,3PA,3PM,FT,FTA,ORB,TRB,Assists,Steals,Blocks,Turnovers,Fouls,Points,p/m
2021-03-19,MIA,IND,0,-27,6.17,2,0,1,0,0,0,0,0,2,0,0,0,0,0,-8
2021-03-21,MIA,IND,0,-3,19.2,6,2,4,1,0,0,0,4,0,1,2,0,2,5,-18
2021-03-23,MIA,PHO,0,-10,23.48,9,2,5,1,2,2,0,6,1,0,0,1,1,7,-8
2021-03-25,MIA,POR,0,-3,33.23,7,3,3,1,2,2,1,5,1,0,1,1,2,9,-23
2021-03-26,MIA,CHO,1,-5,30.97,12,5,7,2,2,3,2,9,5,2,2,1,2,14,16
2021-03-29,MIA,NYK,1,10,23.58,7,1,3,0,0,0,1,4,1,1,0,0,0,2,15
2021-03-31,MIA,IND,1,5,25.62,7,1,3,0,0,2,0,3,1,1,0,1,1,2,-1
2021-04-01,MIA,GSW,0,7,26.27,6,3,4,2,2,2,0,4,1,0,2,0,0,10,6
2021-04-03,MIA,CLE,0,14,32.42,9,5,8,4,1,2,0,2,0,0,0,0,2,15,11
2021-04-06,MIA,MEM,0,-12,26.3,5,0,2,0,2,2,1,3,4,1,0,1,4,2,-6
2021-04-08,MIA,LAL,0,6,26.82,6,2,2,0,4,4,0,2,1,0,0,1,1,8,1
2021-04-11,MIA,POR,1,9,22.78,5,2,3,1,1,2,1,2,3,1,0,0,2,6,5
2021-04-13,MIA,PHO,1,-20,26.02,9,4,5,2,0,0,0,6,0,2,1,0,2,10,4
2021-04-14,MIA,DEN,1,-17,24.82,7,4,3,3,2,2,0,1,2,1,0,1,1,13,-7
2021-04-16,MIA,MIN,1,-8,36.87,14,8,7,5,0,0,3,7,3,1,2,2,4,21,-1
2021-04-18,MIA,BRK,0,2,35.25,9,5,6,3,2,2,2,9,1,0,0,1,1,15,-1
2021-04-19,MIA,HOU,0,22,29.72,5,2,4,1,1,3,2,5,5,0,0,2,1,6,15
2021-04-21,MIA,SAS,1,20,29.7,5,1,4,1,0,0,0,4,0,1,0,0,3,3,18
2021-04-23,MIA,ATL,1,-15,31.35,8,5,6,3,0,0,2,10,3,1,0,0,3,13,-4
2021-04-24,MIA,CHI,0,5,29.75,7,2,4,0,0,0,0,4,1,1,1,0,1,4,13
2021-04-26,MIA,CHI,0,-8,34.3,14,6,12,4,2,2,1,6,2,2,2,0,3,18,0
2021-04-28,MIA,SAS,0,5,25.32,7,1,5,1,1,2,1,6,3,1,0,2,2,4,16
2021-05-01,MIA,CLE,1,17,23.68,10,7,5,2,2,2,1,2,2,1,1,2,1,18,1
2021-05-02,MIA,CHO,1,10,31.35,6,3,4,1,2,4,2,7,3,3,2,1,2,9,4
2021-05-04,MIA,DAL,0,-14,25.98,11,7,7,4,0,0,1,4,1,1,0,2,4,18,-19
2021-05-07,MIA,MIN,0,9,30.57,9,1,4,1,3,3,2,8,1,1,0,0,1,6,1
2021-05-09,MIA,BOS,1,6,35.7,13,8,7,2,1,1,0,4,1,3,1,0,2,19,6
2021-05-11,MIA,BOS,1,8,29.88,6,1,2,0,2,2,1,7,2,2,0,0,2,4,6
2021-05-13,MIA,PHI,0,12,34.08,9,4,5,2,0,0,3,5,4,1,1,1,1,10,7
2021-05-15,MIA,MIL,1,-14,29.73,11,4,8,3,0,0,0,5,1,2,0,1,4,11,-9
