Date,Team,Opponent,Home(0)/Away(1),Margin,Minutes,FGA,FGM,3PA,3PM,FT,FTA,ORB,TRB,Assists,Steals,Blocks,Turnovers,Fouls,Points,p/m
2020-12-23,WAS,PHI,1,-6,36.3,22,9,2,0,3,5,2,11,15,0,0,6,3,21,10
2020-12-26,WAS,ORL,0,-10,35.98,19,6,4,0,3,4,2,15,12,2,0,5,3,15,2
2020-12-29,WAS,CHI,0,-8,37.73,17,9,4,1,2,2,0,15,11,1,0,6,3,21,3
2020-12-31,WAS,CHI,0,-3,39.32,18,8,5,3,3,6,2,10,11,1,0,5,4,22,-10
2021-01-03,WAS,BRK,1,1,37.97,25,7,7,1,9,12,1,5,10,2,0,2,2,24,0
2021-01-06,WAS,PHI,1,-5,38.95,18,8,6,3,1,4,0,8,12,3,1,6,4,20,-4
2021-01-08,WAS,BOS,1,-9,33.48,16,4,5,2,2,2,0,4,8,0,1,7,4,12,-17
2021-01-24,WAS,SAS,1,-20,25.28,11,3,3,1,2,4,3,8,6,0,0,4,1,9,-20
2021-01-26,WAS,HOU,1,-19,28.43,17,7,4,1,4,8,2,11,7,0,0,6,3,19,-13
2021-01-29,WAS,ATL,0,-16,27.1,18,8,5,3,7,8,0,6,4,0,1,3,2,26,-9
2021-01-31,WAS,BRK,0,3,34.6,28,16,7,4,5,7,4,10,8,2,1,3,4,41,7
2021-02-02,WAS,POR,0,-11,32.85,15,7,3,1,2,2,1,12,10,0,0,4,4,17,-14
2021-02-05,WAS,MIA,1,-27,24.6,9,4,1,0,5,7,1,3,3,0,0,6,2,13,-22
2021-02-07,WAS,CHO,1,-22,27.67,9,4,3,0,4,8,4,11,9,0,2,5,1,12,-20
2021-02-10,WAS,TOR,0,-22,34.05,20,9,8,3,2,2,1,6,7,1,0,5,4,23,-22
2021-02-12,WAS,NYK,0,-18,34.53,22,10,4,0,3,6,2,9,10,1,0,5,1,23,-19
2021-02-14,WAS,BOS,0,13,29.07,19,6,2,0,1,3,2,9,11,1,0,3,3,13,27
2021-02-15,WAS,HOU,0,12,33.47,22,8,3,0,0,1,3,13,15,0,0,5,1,16,1
2021-02-17,WAS,DEN,0,2,39.27,15,5,2,0,2,6,4,13,12,2,1,8,5,12,0
2021-02-20,WAS,POR,1,7,37.38,17,11,1,0,5,7,2,11,13,0,0,7,4,27,2
2021-02-22,WAS,LAL,1,3,44.25,25,13,1,0,6,12,1,14,9,0,0,2,5,32,0
2021-02-23,WAS,LAC,1,-19,34.42,18,9,1,0,2,5,1,9,10,2,1,3,1,20,-26
2021-02-25,WAS,DEN,1,2,37.35,17,6,3,1,3,4,1,10,10,3,0,5,3,16,1
2021-02-27,WAS,MIN,0,16,31.67,19,7,2,0,5,10,0,14,12,2,0,5,1,19,16
2021-02-28,WAS,BOS,1,-1,35.93,22,10,5,1,3,4,3,11,4,1,1,5,4,24,-12
2021-03-02,WAS,MEM,0,-14,35.52,16,8,7,3,4,9,0,6,15,3,0,8,3,23,-4
