Date,Team,Opponent,Home(0)/Away(1),Margin,Minutes,FGA,FGM,3PA,3PM,FT,FTA,ORB,TRB,Assists,Steals,Blocks,Turnovers,Fouls,Points,p/m
2020-12-23,NOP,TOR,1,14,29.57,9,7,0,0,1,4,4,10,3,1,1,6,3,15,6
2020-12-25,NOP,MIA,1,-13,38.3,20,11,1,0,10,15,4,14,1,1,0,3,1,32,-13
2020-12-27,NOP,SAS,0,3,38.05,22,7,1,0,4,7,5,11,0,5,1,1,3,18,-1
2020-12-29,NOP,PHO,1,-25,28.82,13,9,0,0,2,6,1,2,0,1,0,1,1,20,-27
2020-12-31,NOP,OKC,1,33,17.42,6,4,0,0,4,6,4,5,1,0,0,3,4,12,8
2021-01-02,NOP,TOR,0,4,32.77,12,7,0,0,7,10,2,7,1,0,1,3,2,21,8
2021-01-04,NOP,IND,0,-2,35.13,19,9,0,0,6,8,4,10,2,1,1,3,2,24,18
2021-01-06,NOP,OKC,0,-1,32.38,17,12,0,0,5,6,3,6,1,3,0,2,3,29,-9
2021-01-08,NOP,CHO,0,-8,33.7,22,12,0,0,2,4,6,8,3,0,0,3,1,26,-4
2021-01-15,NOP,LAL,1,-17,34.12,19,9,0,0,3,6,3,12,4,0,1,4,3,21,-15
2021-01-17,NOP,SAC,1,5,35.32,15,13,0,0,5,5,1,6,2,0,0,2,4,31,14
2021-01-19,NOP,UTA,1,-16,35.37,19,14,1,0,4,6,1,5,3,1,0,2,4,32,-8
2021-01-21,NOP,UTA,1,-11,34.43,14,9,1,1,8,10,3,3,2,0,0,1,0,27,-21
2021-01-23,NOP,MIN,1,-10,37.85,16,6,1,0,7,9,4,11,3,1,1,2,3,19,-4
2021-01-27,NOP,WAS,0,18,32.75,16,12,1,0,8,11,1,2,2,2,1,2,3,32,4
2021-01-29,NOP,MIL,0,5,34.03,13,7,0,0,7,10,1,9,7,1,1,2,2,21,10
2021-01-30,NOP,HOU,0,-14,29.23,19,11,2,1,3,6,2,7,4,0,1,4,3,26,-14
2021-02-01,NOP,SAC,0,-9,30.92,13,6,2,1,4,4,2,8,2,2,3,4,3,17,-13
2021-02-03,NOP,PHO,0,22,32.33,14,12,1,1,3,4,3,7,6,1,0,0,2,28,37
2021-02-05,NOP,IND,1,1,31.38,12,6,0,0,6,9,1,4,5,0,3,3,4,18,12
2021-02-06,NOP,MEM,0,9,33.32,14,10,0,0,9,11,0,4,5,0,2,2,4,29,14
2021-02-09,NOP,HOU,0,29,20.65,10,6,0,0,8,10,3,5,7,1,0,1,4,20,29
2021-02-10,NOP,CHI,1,-13,36.9,18,12,1,0,5,6,1,4,2,1,0,2,3,29,-7
2021-02-12,NOP,DAL,1,-13,37.07,15,14,1,0,8,11,0,2,4,2,0,1,2,36,-12
2021-02-14,NOP,DET,1,-11,35.72,20,10,0,0,6,6,3,8,3,0,2,1,2,26,-12
2021-02-16,NOP,MEM,1,31,28.48,16,13,1,1,4,4,0,7,6,2,0,3,2,31,12
2021-02-17,NOP,POR,0,-2,33.85,18,12,2,1,11,15,3,6,4,2,0,1,2,36,-4
2021-02-19,NOP,PHO,0,-18,31.25,11,8,0,0,7,10,1,5,4,0,0,5,1,23,-4
2021-02-21,NOP,BOS,0,5,39.8,21,11,1,0,6,10,5,10,4,0,1,3,2,28,0
2021-02-24,NOP,DET,0,10,31.05,18,13,0,0,6,9,1,6,5,0,1,0,0,32,3
