Date,Team,Opponent,Home(0)/Away(1),Margin,Minutes,FGA,FGM,3PA,3PM,FT,FTA,ORB,TRB,Assists,Steals,Blocks,Turnovers,Fouls,Points,p/m
2020-12-23,PHO,DAL,0,4,27.75,9,3,2,0,2,2,1,4,5,2,0,3,3,8,-10
2020-12-26,PHO,SAC,1,-3,32.78,19,8,6,2,4,5,1,5,12,2,1,0,4,22,-1
2020-12-27,PHO,SAC,1,16,27.23,10,4,2,0,0,0,1,4,12,0,0,2,4,8,-5
2020-12-29,PHO,NOP,0,25,23.18,4,2,2,1,4,4,1,2,9,0,0,2,1,9,19
2020-12-31,PHO,UTA,1,11,29.83,13,4,4,2,1,1,1,4,8,0,0,3,2,11,12
2021-01-01,PHO,DEN,1,3,32.45,12,6,2,1,8,8,1,5,6,0,1,2,2,21,-4
2021-01-03,PHO,LAC,0,-5,35.77,12,6,3,1,2,2,0,9,6,1,1,2,3,15,-8
2021-01-06,PHO,TOR,0,8,31.6,12,4,0,0,4,4,1,4,8,2,0,0,2,12,1
2021-01-08,PHO,DET,1,-5,37.85,11,5,4,1,0,0,0,7,9,0,0,2,5,11,-19
2021-01-09,PHO,IND,1,8,33.1,10,6,2,0,3,3,0,2,10,0,0,1,4,15,3
2021-01-11,PHO,WAS,1,-21,36.2,10,5,1,0,4,4,0,5,11,1,0,1,3,14,-10
2021-01-18,PHO,MEM,1,-4,31.28,13,7,5,2,0,0,0,3,7,2,0,6,4,16,5
2021-01-20,PHO,HOU,1,6,30.88,9,4,3,1,4,4,0,4,4,1,1,4,1,13,4
2021-01-22,PHO,DEN,0,-4,38.63,15,5,5,1,0,0,0,4,15,1,0,4,5,11,-9
2021-01-23,PHO,DEN,0,-8,42.0,20,9,6,1,2,2,1,9,13,2,0,2,2,21,13
2021-01-27,PHO,OKC,0,-5,34.63,21,12,8,3,5,5,1,5,5,1,0,4,4,32,3
2021-01-28,PHO,GSW,0,21,27.13,13,6,2,1,0,0,1,3,4,2,0,4,1,13,27
2021-01-30,PHO,DAL,1,6,35.17,18,8,3,1,12,13,1,3,12,4,0,3,3,29,5
2021-02-01,PHO,DAL,1,1,38.05,20,14,7,4,2,2,2,9,9,2,0,5,3,34,-3
2021-02-03,PHO,NOP,1,-22,25.02,7,4,2,1,1,1,0,0,4,1,0,1,2,10,-20
2021-02-05,PHO,DET,0,17,29.5,14,7,7,3,3,3,0,7,9,1,0,2,3,20,20
2021-02-07,PHO,BOS,0,9,32.97,14,6,5,0,3,3,0,3,2,1,1,1,1,15,19
2021-02-10,PHO,MIL,0,1,32.43,20,10,7,4,4,4,0,3,7,2,1,1,2,28,-3
2021-02-13,PHO,PHI,0,9,33.35,13,8,4,2,0,0,1,8,10,1,1,4,3,18,2
2021-02-14,PHO,ORL,0,19,28.45,9,5,3,2,0,0,0,6,9,2,0,2,4,12,25
2021-02-16,PHO,BRK,0,-4,35.45,20,12,8,4,1,1,1,4,7,1,0,0,0,29,-9
