Date,Team,Opponent,Home(0)/Away(1),Margin,Minutes,FGA,FGM,3PA,3PM,FT,FTA,ORB,TRB,Assists,Steals,Blocks,Turnovers,Fouls,Points,p/m
2021-02-28,MEM,HOU,1,49,8.65,2,1,2,1,0,0,0,1,0,1,0,1,3,3,9
2021-03-02,MEM,WAS,1,14,12.28,2,0,0,0,0,0,1,1,0,0,0,0,2,0,-14
2021-03-15,MEM,PHO,1,-23,3.25,2,0,1,0,1,2,0,0,0,0,0,0,0,1,-1
2021-03-19,MEM,GSW,0,-13,5.87,4,1,2,1,0,0,2,3,1,0,3,0,0,3,8
2021-03-27,MEM,UTA,1,-16,6.53,5,1,4,0,1,1,0,1,0,1,0,0,0,3,10
2021-03-31,MEM,UTA,0,-4,16.67,4,2,1,0,0,0,0,0,0,0,1,0,0,4,-2
2021-04-02,MEM,MIN,0,12,3.78,2,0,1,0,0,0,0,0,0,0,0,0,2,0,-8
2021-04-04,MEM,PHI,1,16,1.45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1
2021-04-06,MEM,MIA,1,12,13.12,6,2,4,1,0,0,1,2,1,0,1,0,0,5,13
2021-04-07,MEM,ATL,1,18,14.48,3,1,2,0,2,2,1,4,0,1,0,0,2,4,-4
2021-04-16,MEM,CHI,1,11,22.85,7,2,6,2,0,0,1,3,2,2,1,0,3,6,1
2021-04-17,MEM,MIL,1,13,6.03,1,1,0,0,0,0,0,2,0,0,1,0,2,2,-5
2021-04-21,MEM,LAC,1,-12,1.75,1,1,1,1,0,0,0,0,0,0,0,0,0,3,3
2021-04-26,MEM,DEN,1,-24,5.25,3,1,2,0,0,0,0,0,0,0,0,0,1,2,-4
2021-04-28,MEM,POR,0,-21,5.5,0,0,0,0,2,2,0,0,1,0,0,0,1,2,6
2021-04-30,MEM,ORL,0,17,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-11,MEM,DAL,0,29,14.6,2,1,1,1,0,0,0,1,2,0,1,0,2,3,16
2021-05-14,MEM,SAC,0,1,37.93,13,5,6,3,3,4,0,6,1,0,0,1,1,16,13
