Date,Team,Opponent,Home(0)/Away(1),Margin,Minutes,FGA,FGM,3PA,3PM,FT,FTA,ORB,TRB,Assists,Steals,Blocks,Turnovers,Fouls,Points,p/m
2021-04-05,OKC,DET,0,-24,22.13,10,4,1,0,2,2,4,6,0,1,1,3,1,10,2
2021-04-07,OKC,CHO,0,-11,24.33,6,4,1,0,5,5,0,1,1,0,0,1,2,13,-10
2021-04-08,OKC,CLE,0,-27,24.97,9,4,1,0,4,6,2,5,2,0,0,1,1,12,-16
2021-04-10,OKC,PHI,0,-24,24.27,6,3,1,0,2,2,0,1,1,1,0,2,0,8,-10
2021-04-13,OKC,UTA,1,-10,10.75,0,0,0,0,0,0,0,2,0,0,0,0,3,0,8
2021-04-14,OKC,GSW,0,-38,18.7,4,0,1,0,1,2,1,3,0,2,0,3,2,1,-23
2021-04-16,OKC,DET,1,-6,10.08,1,0,0,0,1,2,3,5,3,1,0,2,1,1,2
2021-04-19,OKC,WAS,1,-12,15.2,2,2,0,0,2,2,1,6,1,0,1,1,2,6,2
2021-04-21,OKC,IND,1,-6,13.33,5,4,0,0,0,0,1,4,0,1,0,1,2,8,5
2021-04-23,OKC,WAS,0,-20,1.35,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-5
2021-04-26,OKC,PHI,1,-31,15.83,5,1,1,0,1,4,3,4,1,1,0,0,2,3,-2
2021-05-01,OKC,IND,0,-57,12.95,3,1,0,0,0,2,1,2,1,1,0,1,0,2,-2
2021-05-04,OKC,SAC,0,-4,18.4,6,4,0,0,1,2,1,7,2,0,1,0,1,9,0
2021-05-06,OKC,GSW,1,-21,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2021-05-08,OKC,GSW,1,-39,24.3,11,5,3,0,3,4,1,2,3,1,0,0,0,13,-12
2021-05-09,OKC,SAC,1,-28,22.05,8,6,0,0,4,5,1,5,1,2,0,0,0,16,-1
2021-05-11,OKC,SAC,1,-16,14.58,1,0,0,0,0,0,0,4,4,0,0,0,0,0,-2
2021-05-14,OKC,UTA,0,-16,14.88,5,4,0,0,1,1,1,5,1,1,0,0,1,9,10
2021-05-16,OKC,LAC,0,5,29.37,5,2,2,0,1,2,1,2,3,1,2,2,1,5,-7
