Date,Team,Opponent,Home(0)/Away(1),Margin,Minutes,FGA,FGM,3PA,3PM,FT,FTA,ORB,TRB,Assists,Steals,Blocks,Turnovers,Fouls,Points,p/m
2020-12-22,GSW,BRK,1,-26,12.43,10,4,3,1,0,0,3,8,1,0,0,0,2,9,-6
2020-12-25,GSW,MIL,1,-39,14.28,4,1,2,0,2,4,0,5,1,0,2,2,1,4,-19
