Date,Team,Opponent,Home(0)/Away(1),Margin,Minutes,FGA,FGM,3PA,3PM,FT,FTA,ORB,TRB,Assists,Steals,Blocks,Turnovers,Fouls,Points,p/m
2020-12-22,BRK,GSW,0,26,20.77,8,4,5,2,0,0,2,7,2,0,1,2,2,10,21
2020-12-25,BRK,BOS,1,28,26.2,6,3,4,2,1,2,0,1,0,0,0,0,4,9,23
2020-12-27,BRK,CHO,1,-2,32.32,12,5,7,3,0,0,0,2,1,0,0,3,2,13,2
2020-12-28,BRK,MEM,0,-5,41.77,13,5,4,2,2,2,5,8,3,1,0,0,1,14,-10
2020-12-30,BRK,ATL,0,4,30.57,11,8,8,6,1,2,0,2,2,0,1,0,5,23,-7
2021-01-01,BRK,ATL,0,-18,28.22,10,5,5,2,0,0,1,7,3,1,1,0,4,12,4
2021-01-03,BRK,WAS,0,-1,26.77,11,6,8,4,0,0,0,2,0,2,0,0,2,16,9
2021-01-05,BRK,UTA,0,34,23.07,7,4,4,2,0,0,0,0,1,1,0,2,0,10,17
2021-01-07,BRK,PHI,0,13,30.23,19,11,9,6,0,2,2,6,4,1,0,1,2,28,10
2021-01-08,BRK,MEM,1,-5,28.08,9,6,3,1,0,0,0,2,2,0,1,2,2,13,-12
2021-01-10,BRK,OKC,0,-13,31.68,12,4,6,2,0,0,0,5,3,0,0,2,3,10,-3
2021-01-12,BRK,DEN,0,6,30.65,9,6,5,3,0,0,1,3,4,3,0,1,3,15,16
2021-01-13,BRK,NYK,1,7,25.98,13,6,8,3,0,0,0,2,3,0,0,0,1,15,14
2021-01-16,BRK,ORL,0,7,30.47,11,6,9,4,1,1,0,5,0,0,0,0,2,17,3
2021-01-18,BRK,MIL,0,2,37.05,12,7,7,5,1,2,0,6,1,0,0,0,1,20,5
2021-01-20,BRK,CLE,1,-12,41.88,10,2,7,2,0,0,3,9,2,0,1,0,4,6,-10
2021-01-22,BRK,CLE,1,-12,31.3,9,3,7,2,0,0,0,7,1,0,0,0,2,8,-18
