Date,Team,Opponent,Home(0)/Away(1),Margin,Minutes,FGA,FGM,3PA,3PM,FT,FTA,ORB,TRB,Assists,Steals,Blocks,Turnovers,Fouls,Points,p/m
2020-12-26,CLE,DET,1,9,37.53,12,4,8,3,4,5,1,9,3,0,0,3,1,15,14
2020-12-27,CLE,PHI,0,24,8.83,6,2,1,0,0,0,1,3,2,1,0,0,0,4,2
2021-03-12,CLE,NOP,1,-34,10.02,4,1,3,1,1,2,0,1,0,0,0,0,2,4,-5
2021-03-14,CLE,ATL,1,-18,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3
2021-04-01,CLE,PHI,0,-20,20.17,10,4,6,3,2,2,1,4,3,0,0,3,1,13,-2
2021-04-03,CLE,MIA,1,-14,23.0,9,3,8,2,2,2,0,10,3,0,1,3,2,10,-7
2021-04-05,CLE,SAS,1,24,26.32,8,4,3,1,0,0,1,8,3,2,0,2,3,9,18
2021-04-08,CLE,OKC,1,27,23.3,12,6,8,3,3,4,1,11,2,2,0,2,1,18,18
2021-04-10,CLE,TOR,0,-20,20.88,9,4,8,4,6,8,0,3,1,1,0,1,2,18,-19
2021-04-11,CLE,NOP,0,-7,31.12,17,6,14,5,2,3,1,5,3,0,1,1,0,19,-3
2021-04-14,CLE,CHO,1,13,26.68,12,6,5,2,3,3,4,11,4,0,0,0,2,17,9
2021-04-15,CLE,GSW,0,-18,21.78,10,2,7,1,0,0,0,6,2,1,0,1,0,5,-10
2021-04-17,CLE,CHI,1,-10,30.1,15,6,10,2,0,0,0,11,0,1,0,1,0,14,3
2021-04-19,CLE,DET,1,-4,29.97,13,7,4,0,1,2,0,8,4,0,0,0,0,15,0
2021-04-21,CLE,CHI,0,16,25.7,12,5,10,4,1,2,1,9,4,0,0,3,0,15,6
2021-04-23,CLE,CHO,1,-6,27.32,11,3,7,3,3,3,1,5,2,0,0,1,1,12,-11
2021-04-25,CLE,WAS,1,-9,27.52,9,5,3,2,0,0,0,5,1,1,0,2,0,12,-5
2021-04-26,CLE,TOR,1,-16,24.03,9,3,4,0,5,5,0,7,4,0,0,2,3,11,2
2021-04-28,CLE,ORL,0,-5,35.0,11,2,10,2,0,0,0,10,6,3,0,1,1,6,-1
2021-04-30,CLE,WAS,0,-29,22.13,0,0,0,0,0,0,0,10,1,0,0,3,2,0,5
2021-05-01,CLE,MIA,0,-17,29.1,14,9,10,7,0,0,0,6,3,0,0,3,2,25,-30
2021-05-04,CLE,PHO,0,-16,33.65,10,2,4,1,2,2,1,11,4,0,0,2,0,7,-10
2021-05-05,CLE,POR,0,-36,25.87,14,7,10,4,0,0,2,8,2,1,0,0,1,18,-45
2021-05-09,CLE,DAL,0,-27,26.9,9,2,4,1,3,4,2,11,3,1,0,1,1,8,-12
2021-05-12,CLE,BOS,0,8,33.6,16,10,9,6,4,4,0,14,3,2,0,3,1,30,14
