Date,Team,Opponent,Home(0)/Away(1),Margin,Minutes,FGA,FGM,3PA,3PM,FT,FTA,ORB,TRB,Assists,Steals,Blocks,Turnovers,Fouls,Points,p/m
2021-01-04,CHO,PHI,1,-17,9.72,1,0,1,0,1,2,0,0,3,0,0,1,0,1,-6
2021-01-13,CHO,DAL,0,-11,1.25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5
2021-01-14,CHO,TOR,1,-3,22.98,6,3,5,3,1,2,1,3,3,0,0,0,3,10,-11
2021-01-16,CHO,TOR,1,-3,3.87,0,0,0,0,2,2,0,0,0,0,0,1,0,2,-7
2021-01-27,CHO,IND,0,-10,13.78,6,3,2,1,0,0,0,1,2,0,0,1,0,7,10
2021-01-29,CHO,IND,0,3,14.28,4,2,4,2,0,0,0,0,2,1,0,1,2,6,5
2021-01-30,CHO,MIL,0,12,22.73,16,7,7,3,1,1,0,2,2,0,0,0,0,18,3
2021-02-01,CHO,MIA,1,8,39.85,18,11,13,9,5,5,1,5,2,0,0,2,3,36,20
2021-02-03,CHO,PHI,0,-7,27.63,10,4,7,3,2,2,0,2,1,0,0,2,1,13,-13
2021-02-05,CHO,UTA,0,-17,26.95,8,3,2,0,0,0,1,1,1,1,0,2,1,6,3
2021-02-07,CHO,WAS,0,22,31.68,11,4,5,2,1,1,1,7,1,0,0,0,3,11,13
2021-02-08,CHO,HOU,0,25,25.98,11,6,5,2,0,0,1,4,5,2,2,2,1,14,7
2021-02-10,CHO,MEM,1,-16,23.03,8,2,5,2,0,0,0,2,1,0,0,2,2,6,-12
2021-02-12,CHO,MIN,0,6,20.65,7,2,3,1,0,0,0,4,2,0,0,1,0,5,-6
2021-02-14,CHO,SAS,0,-12,31.32,13,7,6,5,4,5,0,4,2,0,0,2,3,23,-3
2021-02-20,CHO,GSW,0,2,22.07,11,3,7,1,0,0,0,6,2,1,0,3,1,7,3
2021-02-22,CHO,UTA,1,-22,23.8,12,7,8,4,2,4,0,6,0,0,0,0,0,20,-16
2021-02-24,CHO,PHO,1,3,28.17,21,10,10,5,4,4,0,2,3,1,0,0,0,29,15
2021-02-26,CHO,GSW,1,-9,25.53,16,9,11,5,2,4,2,5,1,0,0,4,1,25,-1
2021-02-28,CHO,SAC,1,1,31.23,17,8,7,0,5,5,0,5,4,0,0,2,3,21,20
2021-03-01,CHO,POR,1,-12,26.93,13,7,7,3,2,4,0,2,2,0,0,2,4,19,0
2021-03-03,CHO,MIN,1,33,25.55,13,5,7,3,5,6,1,2,2,0,0,5,4,18,13
2021-03-11,CHO,DET,0,3,17.47,11,4,3,1,0,0,0,3,1,0,0,0,1,9,1
2021-03-13,CHO,TOR,0,10,19.0,10,6,6,2,2,2,1,2,1,1,1,3,1,16,4
2021-03-15,CHO,SAC,0,6,14.28,8,2,2,0,1,1,1,3,4,2,0,1,0,5,8
2021-03-17,CHO,DEN,1,-25,17.88,9,4,3,1,7,9,0,3,2,2,0,2,0,16,-5
2021-03-18,CHO,LAL,1,-11,13.52,4,0,2,0,0,0,0,1,0,0,0,2,0,0,-5
2021-03-20,CHO,LAC,1,-27,15.4,4,1,2,1,0,0,0,1,1,0,0,0,2,3,-13
2021-03-22,CHO,SAS,1,3,26.78,15,5,6,1,0,0,1,1,3,1,0,1,0,11,1
2021-03-24,CHO,HOU,1,25,23.67,10,7,4,2,3,3,0,3,4,2,0,2,1,19,14
2021-03-26,CHO,MIA,0,5,25.77,17,12,9,5,3,3,0,2,0,1,1,1,1,32,12
2021-04-01,CHO,BRK,1,-22,21.7,11,4,5,3,0,0,1,3,4,1,0,2,1,11,9
2021-05-01,CHO,DET,0,13,22.4,8,4,3,2,1,1,1,2,2,1,0,1,1,11,-3
2021-05-02,CHO,MIA,0,-10,27.02,9,4,6,3,0,0,0,0,5,1,0,0,3,11,-2
2021-05-04,CHO,DET,1,3,18.97,8,0,5,0,2,2,0,3,2,0,0,0,1,2,-6
2021-05-06,CHO,CHI,0,-21,31.38,16,7,11,6,0,0,1,4,7,0,0,3,0,20,-7
2021-05-07,CHO,ORL,0,10,9.18,4,1,4,1,0,0,0,0,0,0,0,0,0,3,-5
2021-05-09,CHO,NOP,0,-2,22.05,10,2,6,1,0,0,0,1,4,0,0,1,1,5,-2
2021-05-11,CHO,DEN,0,-5,17.55,6,3,3,1,1,1,0,4,3,0,0,3,0,8,-4
2021-05-13,CHO,LAC,0,-23,14.18,6,2,4,1,2,2,0,0,1,1,0,0,0,7,-5
2021-05-15,CHO,NYK,1,-9,15.47,8,2,4,0,0,1,0,1,1,0,0,0,2,4,8
2021-05-16,CHO,WAS,1,-5,5.72,2,0,1,0,0,0,0,1,1,0,0,0,0,0,-9
