Date,Team,Opponent,Home(0)/Away(1),Margin,Minutes,FGA,FGM,3PA,3PM,FT,FTA,ORB,TRB,Assists,Steals,Blocks,Turnovers,Fouls,Points,p/m
2021-05-05,SAC,IND,1,11,0.98,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-6
2021-05-09,SAC,OKC,0,28,1.63,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2021-05-11,SAC,OKC,0,16,11.08,3,1,2,0,0,0,0,2,1,1,0,1,2,2,-3
2021-05-13,SAC,MEM,1,-6,9.33,2,1,0,0,1,1,1,3,2,0,0,0,0,3,10
2021-05-14,SAC,MEM,1,-1,34.08,16,10,5,2,5,5,4,9,3,3,2,1,1,27,10
2021-05-16,SAC,UTA,0,-22,28.17,12,5,3,2,0,0,0,3,3,3,1,2,5,12,-15
