Date,Team,Opponent,Home(0)/Away(1),Margin,Minutes,FGA,FGM,3PA,3PM,FT,FTA,ORB,TRB,Assists,Steals,Blocks,Turnovers,Fouls,Points,p/m
2020-12-23,ORL,MIA,0,6,28.82,15,6,3,0,3,3,0,5,4,1,1,4,4,15,3
2020-12-26,ORL,WAS,1,10,31.08,13,7,2,0,7,8,2,4,7,1,0,2,3,21,5
2020-12-27,ORL,WAS,1,7,29.05,21,11,3,2,2,2,0,2,2,1,0,2,1,26,-11
2020-12-29,ORL,OKC,1,11,31.67,16,4,2,1,2,2,3,4,10,1,0,0,3,11,9
2020-12-31,ORL,PHI,0,-24,24.2,11,4,1,0,1,1,0,2,4,1,1,2,3,9,-31
2021-01-02,ORL,OKC,0,-9,34.97,16,5,4,1,1,2,0,3,8,2,0,3,2,12,-7
2021-01-04,ORL,CLE,0,20,31.0,9,3,1,0,0,0,0,5,8,0,0,5,2,6,11
2021-01-06,ORL,CLE,0,11,4.42,3,1,0,0,1,1,0,0,0,1,0,0,0,3,-8
