Date,Team,Opponent,Home(0)/Away(1),Margin,Minutes,FGA,FGM,3PA,3PM,FT,FTA,ORB,TRB,Assists,Steals,Blocks,Turnovers,Fouls,Points,p/m
2020-12-23,IND,NYK,0,14,20.33,3,2,0,0,1,2,1,4,5,1,0,1,4,5,17
2020-12-26,IND,CHI,1,19,19.13,5,2,0,0,0,0,2,3,8,3,0,3,2,4,11
2020-12-27,IND,BOS,0,1,19.13,2,1,0,0,0,0,0,3,7,1,0,3,2,2,2
2020-12-29,IND,BOS,0,-5,13.42,1,1,0,0,0,0,1,5,3,0,0,2,0,2,-5
2020-12-31,IND,CLE,0,20,9.47,3,2,0,0,0,0,0,1,2,1,0,2,0,4,-10
2021-01-02,IND,NYK,0,-4,11.97,2,1,1,0,0,0,0,0,5,0,0,0,2,2,6
2021-01-04,IND,NOP,1,2,23.52,5,3,1,0,0,0,0,4,2,3,0,0,1,6,-1
2021-01-06,IND,HOU,0,7,19.03,5,2,0,0,0,0,0,3,3,3,0,0,1,4,16
2021-01-14,IND,POR,1,24,21.47,3,2,0,0,0,0,1,5,8,3,0,2,1,4,21
2021-01-17,IND,LAC,1,-33,25.65,3,1,0,0,0,0,0,3,6,2,0,2,1,2,-18
2021-01-20,IND,DAL,0,-12,20.6,3,1,1,1,0,0,0,3,6,2,0,0,0,3,-1
2021-01-22,IND,ORL,0,2,31.18,7,3,0,0,0,0,1,3,6,3,0,1,0,6,0
2021-01-24,IND,TOR,0,-5,23.67,7,4,2,0,0,1,1,2,7,2,0,1,3,8,-1
2021-01-25,IND,TOR,0,15,28.57,6,4,1,1,0,0,1,5,9,2,2,3,2,9,13
2021-01-27,IND,CHO,1,10,26.45,3,1,1,0,0,0,3,5,9,0,0,1,2,2,0
2021-01-29,IND,CHO,1,-3,18.0,2,1,0,0,0,0,1,2,6,1,0,1,0,2,-8
2021-01-31,IND,PHI,0,-9,25.68,9,4,0,0,1,2,0,4,8,1,0,6,2,9,-11
2021-02-02,IND,MEM,0,18,28.58,7,3,1,0,0,2,0,3,7,4,1,3,2,6,16
2021-02-03,IND,MIL,1,-20,27.75,5,3,0,0,0,0,1,2,12,1,1,3,2,6,-2
2021-02-05,IND,NOP,0,-1,28.4,8,4,1,1,0,0,1,2,15,2,0,4,0,9,13
2021-02-07,IND,UTA,0,-8,19.58,9,2,2,0,0,0,1,4,6,1,0,1,1,4,0
2021-02-10,IND,BRK,1,-10,25.97,11,6,1,1,0,2,1,7,4,0,0,0,3,13,-7
2021-02-11,IND,DET,1,16,32.15,7,3,2,1,0,0,2,6,7,2,1,1,1,7,6
2021-02-13,IND,ATL,1,12,32.4,8,3,1,0,0,0,0,3,12,4,2,1,3,6,32
2021-02-15,IND,CHI,0,-8,42.22,9,8,1,1,2,3,0,4,3,3,2,4,4,19,-8
2021-02-17,IND,MIN,1,6,28.18,6,3,0,0,0,0,0,1,6,0,1,0,2,6,-4
2021-02-24,IND,GSW,0,-4,27.08,7,4,1,0,1,1,0,5,6,4,1,4,1,9,-8
2021-02-26,IND,BOS,1,-6,24.07,5,2,0,0,2,2,1,5,4,1,0,2,2,6,-16
2021-02-27,IND,NYK,1,-3,46.33,13,8,0,0,1,2,0,6,12,2,0,3,2,17,1
2021-03-01,IND,PHI,1,-16,24.4,9,3,1,0,1,1,3,5,5,0,0,2,2,7,-8
2021-03-03,IND,CLE,1,3,36.45,8,8,0,0,0,0,0,4,13,10,1,2,0,16,14
2021-03-04,IND,DEN,0,-10,29.23,9,5,1,0,0,0,0,5,4,1,0,2,2,10,-23
