Date,Team,Opponent,Home(0)/Away(1),Margin,Minutes,FGA,FGM,3PA,3PM,FT,FTA,ORB,TRB,Assists,Steals,Blocks,Turnovers,Fouls,Points,p/m
2020-12-23,TOR,NOP,0,-14,38.57,15,7,9,4,0,0,1,1,10,1,0,6,3,18,-1
2020-12-26,TOR,SAS,1,-5,35.47,15,6,6,2,2,2,0,0,10,2,0,2,5,16,3
2020-12-29,TOR,PHI,1,-7,37.22,15,6,8,3,9,9,2,8,9,1,0,4,4,24,12
2020-12-31,TOR,NYK,0,17,36.82,12,6,9,4,4,6,1,7,4,2,0,4,3,20,11
2021-01-02,TOR,NOP,1,-4,39.25,14,4,11,3,5,5,1,6,8,0,0,2,3,16,-6
2021-01-04,TOR,BOS,0,-12,32.87,13,5,5,1,7,8,0,5,5,2,0,1,4,18,-5
2021-01-06,TOR,PHO,1,-8,38.43,15,9,8,3,3,3,2,9,6,1,0,4,4,24,-5
2021-01-10,TOR,GSW,1,-1,33.52,14,5,8,3,4,7,1,9,6,1,0,1,4,17,0
2021-01-11,TOR,POR,1,-1,35.57,17,5,12,3,5,5,0,9,2,0,0,4,3,18,-1
2021-01-14,TOR,CHO,0,3,34.87,10,6,5,4,0,0,1,6,12,2,0,4,2,16,14
2021-01-16,TOR,CHO,0,3,36.7,13,6,7,3,4,4,2,6,6,0,1,3,3,19,-9
2021-01-18,TOR,DAL,0,23,35.12,12,9,5,3,2,2,1,9,7,0,1,4,2,23,15
2021-01-20,TOR,MIA,0,-9,36.22,12,2,10,1,3,4,1,10,7,1,1,2,3,8,-1
2021-01-25,TOR,IND,1,-15,32.95,11,2,5,1,7,7,0,2,1,1,0,2,5,12,-4
2021-01-27,TOR,MIL,0,-7,37.4,12,7,8,6,1,1,1,6,3,0,0,4,3,21,-17
2021-01-29,TOR,SAC,0,-2,37.17,17,7,8,2,1,1,2,3,6,0,0,4,3,17,-6
2021-01-31,TOR,ORL,0,13,36.62,13,4,9,2,2,2,0,6,15,2,0,3,4,12,30
2021-02-02,TOR,ORL,1,15,34.42,11,4,8,3,3,5,1,10,10,4,0,3,3,14,19
2021-02-05,TOR,BRK,1,6,37.68,18,12,9,6,0,0,2,5,7,2,0,4,3,30,12
2021-02-06,TOR,ATL,1,-11,36.88,16,4,7,1,0,0,0,3,5,0,0,1,3,9,-12
2021-02-08,TOR,MEM,1,15,7.7,2,2,0,0,0,0,0,0,1,0,0,0,1,4,0
2021-02-10,TOR,WAS,1,22,32.78,14,8,8,5,0,0,0,4,5,2,1,1,0,21,14
2021-02-11,TOR,BOS,1,-14,32.52,15,10,4,1,3,3,0,1,6,1,0,3,5,24,-16
2021-02-14,TOR,MIN,0,-4,40.1,12,6,4,2,10,12,0,4,4,2,0,4,3,24,2
2021-02-16,TOR,MIL,1,11,21.95,12,7,5,3,1,1,0,6,6,2,0,2,3,18,3
2021-02-24,TOR,MIA,1,-8,35.02,13,9,7,4,2,4,0,7,8,2,0,3,4,24,-6
2021-02-26,TOR,HOU,0,11,33.12,9,6,5,4,4,4,3,11,10,1,1,2,5,20,22
2021-03-03,TOR,DET,0,-24,35.12,11,5,5,3,8,9,1,4,6,1,1,1,4,21,-10
2021-03-04,TOR,BOS,1,-7,40.08,18,5,11,3,1,2,1,3,19,1,0,4,2,14,-7
2021-03-11,TOR,ATL,0,-1,38.72,17,5,8,3,4,4,0,6,12,0,0,9,4,17,-14
2021-03-13,TOR,CHO,1,-10,30.92,16,7,7,3,2,2,3,7,8,0,1,1,2,19,-23
2021-03-14,TOR,CHI,1,-23,36.58,17,6,8,2,6,6,1,5,8,1,0,3,2,20,-15
2021-03-17,TOR,DET,1,-4,35.6,13,2,7,0,4,4,2,6,15,3,0,4,5,8,-6
2021-03-19,TOR,UTA,0,-3,34.92,9,5,6,4,0,0,1,5,8,0,0,4,4,14,5
2021-03-21,TOR,CLE,1,-11,40.13,14,5,9,4,4,4,1,8,4,1,0,2,4,18,-11
2021-03-22,TOR,HOU,1,-18,36.67,13,6,7,2,3,3,0,4,8,0,2,1,0,17,-25
2021-03-24,TOR,DEN,0,24,33.42,5,3,3,2,0,0,1,5,9,0,1,3,2,8,42
2021-03-26,TOR,PHO,0,-4,34.82,12,4,5,3,0,0,0,5,6,0,0,2,4,11,-13
2021-03-29,TOR,DET,1,-14,23.88,8,3,3,0,4,5,0,1,2,1,0,0,2,10,-23
2021-04-11,TOR,NYK,1,-6,37.35,10,5,7,2,7,8,0,7,6,3,0,5,3,19,1
2021-04-21,TOR,BRK,0,11,35.05,12,4,9,3,3,4,0,7,5,0,0,1,2,14,18
2021-04-24,TOR,NYK,1,-17,36.4,10,1,8,0,2,2,0,7,9,0,1,1,4,4,-3
2021-04-26,TOR,CLE,0,16,33.67,9,3,6,1,2,2,1,5,10,0,1,2,2,9,15
2021-04-27,TOR,BRK,0,-13,37.03,14,8,9,6,2,2,0,2,6,0,1,4,1,24,-4
2021-04-29,TOR,DEN,1,-10,33.55,16,7,10,5,1,2,1,5,7,1,1,1,4,20,-8
2021-05-02,TOR,LAL,1,7,40.65,20,12,13,8,5,6,0,2,11,1,0,1,4,37,7
