Date,Team,Opponent,Home(0)/Away(1),Margin,Minutes,FGA,FGM,3PA,3PM,FT,FTA,ORB,TRB,Assists,Steals,Blocks,Turnovers,Fouls,Points,p/m
2020-12-28,ATL,DET,0,8,19.9,5,3,0,0,1,2,2,9,1,0,2,0,1,7,-10
2020-12-30,ATL,BRK,1,-4,19.93,7,3,0,0,1,2,3,12,0,0,1,1,0,7,1
2021-01-01,ATL,BRK,1,18,29.72,10,6,0,0,0,2,3,11,6,0,0,1,3,12,12
2021-01-02,ATL,CLE,0,-5,30.92,12,8,0,0,0,5,8,16,0,3,2,3,4,16,3
2021-01-04,ATL,NYK,0,-5,30.62,7,5,0,0,2,2,2,12,0,0,1,0,3,12,-1
2021-01-06,ATL,CHO,0,-8,26.38,8,3,0,0,1,2,6,19,1,0,1,0,1,7,2
2021-01-09,ATL,CHO,1,-8,27.28,6,2,0,0,3,4,4,13,1,1,0,2,1,7,-4
2021-01-11,ATL,PHI,0,18,26.43,12,4,0,0,4,6,3,11,1,1,1,3,1,12,26
2021-01-15,ATL,UTA,1,-24,27.27,9,8,0,0,0,0,1,11,0,0,0,0,3,16,-19
2021-01-16,ATL,POR,1,-6,36.52,16,11,0,0,3,5,4,15,0,1,4,2,4,25,0
2021-01-18,ATL,MIN,0,11,39.4,16,10,0,0,3,3,4,15,2,2,3,4,1,23,0
2021-01-20,ATL,DET,0,8,38.78,18,10,0,0,7,12,12,26,2,1,5,0,2,27,17
2021-01-22,ATL,MIN,1,18,30.12,11,5,0,0,3,6,7,19,0,1,10,0,0,13,14
2021-01-26,ATL,LAC,0,9,34.53,11,6,0,0,1,2,8,18,1,2,2,3,3,13,2
2021-01-27,ATL,BRK,0,-4,29.8,10,4,0,0,1,2,6,11,0,0,2,0,2,9,19
2021-01-29,ATL,WAS,1,16,29.82,14,6,0,0,1,1,5,14,3,0,3,1,2,13,15
2021-02-01,ATL,LAL,0,-8,30.17,11,8,0,0,0,0,4,13,1,1,3,2,3,16,1
2021-02-03,ATL,DAL,0,-6,29.92,8,5,0,0,0,2,3,13,2,2,3,3,4,10,-15
2021-02-04,ATL,UTA,0,-21,26.57,14,3,0,0,0,0,8,17,1,0,0,1,4,6,-20
2021-02-06,ATL,TOR,0,11,28.63,13,10,0,0,3,5,3,16,0,0,4,1,2,23,9
2021-02-10,ATL,DAL,1,-1,21.07,3,2,0,0,2,4,2,7,0,1,1,4,5,6,1
2021-02-12,ATL,SAS,0,-11,21.33,11,7,0,0,0,0,3,11,0,1,2,1,2,14,-28
2021-02-13,ATL,IND,0,-12,27.6,17,12,0,0,0,0,3,10,1,1,1,0,0,24,12
2021-02-15,ATL,NYK,1,-11,36.15,11,7,0,0,1,2,6,18,1,1,2,2,3,15,-6
2021-02-17,ATL,BOS,1,8,32.65,13,10,0,0,4,8,4,13,0,0,1,1,3,24,9
