Date,Team,Opponent,Home(0)/Away(1),Margin,Minutes,FGA,FGM,3PA,3PM,FT,FTA,ORB,TRB,Assists,Steals,Blocks,Turnovers,Fouls,Points,p/m
2020-12-23,DET,MIN,1,-10,13.5,8,3,2,0,0,1,2,9,1,0,0,0,1,6,5
2020-12-26,DET,CLE,0,-9,8.8,5,0,1,0,0,0,1,2,0,0,0,0,0,0,-18
2020-12-28,DET,ATL,1,-8,10.37,3,1,0,0,0,0,1,1,0,1,0,0,0,2,-4
2020-12-29,DET,GSW,0,-10,10.07,4,2,1,1,4,4,1,2,0,0,0,0,1,9,-3
2021-01-01,DET,BOS,0,3,10.98,3,0,2,0,0,0,1,5,2,0,0,1,1,0,-2
2021-01-03,DET,BOS,0,-2,14.27,3,3,2,2,0,0,0,0,0,1,1,0,1,8,-8
2021-01-04,DET,MIL,1,-10,23.45,13,4,6,3,2,2,0,2,1,2,0,0,3,13,-4
2021-01-06,DET,MIL,1,-15,12.9,0,0,0,0,0,0,0,2,1,0,1,0,3,0,-4
2021-01-08,DET,PHO,0,5,5.18,2,1,1,1,0,0,0,1,0,0,0,0,0,3,-9
2021-01-10,DET,UTA,0,-10,4.88,1,0,1,0,2,2,0,0,0,0,0,1,1,2,-1
2021-01-16,DET,MIA,1,20,16.5,6,3,2,0,0,0,1,3,0,0,0,0,3,6,1
2021-01-18,DET,MIA,1,-6,10.3,2,0,1,0,1,2,0,1,0,0,0,2,1,1,-12
2021-01-20,DET,ATL,1,-8,5.25,1,0,1,0,0,0,0,4,1,0,0,0,0,0,4
2021-01-22,DET,HOU,0,-1,6.7,4,1,1,0,0,0,0,1,0,0,0,0,1,2,-6
2021-01-23,DET,PHI,0,-4,18.8,10,4,3,1,4,4,2,4,1,1,0,0,0,13,1
2021-01-25,DET,PHI,0,15,17.35,3,2,2,2,1,2,0,2,0,0,0,3,1,7,-2
2021-01-27,DET,CLE,1,-15,15.18,5,3,1,0,0,2,0,3,1,0,0,0,4,6,-14
2021-01-28,DET,LAL,0,15,12.65,5,1,3,0,0,0,0,1,0,0,0,2,4,2,-9
2021-01-30,DET,GSW,1,-27,21.1,5,2,3,0,1,2,0,2,2,2,0,4,4,5,-3
2021-02-02,DET,UTA,1,-12,12.12,1,0,0,0,0,0,0,1,2,1,0,1,2,0,-2
2021-02-05,DET,PHO,1,-17,18.2,4,1,1,0,0,0,1,3,0,1,0,2,1,2,-7
2021-02-06,DET,LAL,1,-6,24.38,7,1,5,0,2,2,1,3,1,1,0,0,3,4,-12
2021-02-09,DET,BRK,0,11,5.87,1,1,0,0,0,0,0,0,0,0,0,0,0,2,-1
2021-02-11,DET,IND,0,-16,15.62,6,3,0,0,0,0,4,6,1,0,0,0,2,6,-7
2021-02-19,DET,MEM,1,-14,6.22,3,2,1,1,0,0,0,2,0,0,0,0,0,5,7
2021-02-21,DET,ORL,1,-9,16.43,6,1,4,1,0,0,0,5,0,1,0,0,1,3,-3
2021-02-23,DET,ORL,1,12,15.28,6,1,3,0,0,0,0,2,1,1,0,0,2,2,-1
2021-02-24,DET,NOP,1,-10,22.7,5,1,4,1,0,0,1,1,4,0,0,0,5,3,-6
2021-02-26,DET,SAC,0,-3,9.4,1,0,1,0,0,0,0,2,0,0,0,1,1,0,1
2021-02-28,DET,NYK,0,-19,11.78,3,1,1,0,1,2,0,1,2,0,0,0,0,3,-3
2021-03-03,DET,TOR,1,24,27.33,8,4,4,0,1,1,0,1,1,1,0,1,3,9,23
2021-03-04,DET,NYK,1,-10,15.0,7,4,3,2,0,0,0,1,0,0,0,0,1,10,-2
2021-03-11,DET,CHO,1,-3,5.57,0,0,0,0,0,0,0,2,0,0,0,1,1,0,-6
2021-03-13,DET,BRK,1,-5,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2021-03-15,DET,SAS,0,-10,14.05,5,1,4,1,2,2,0,2,0,1,0,0,0,5,8
2021-03-17,DET,TOR,0,4,16.02,6,1,3,0,0,0,1,5,0,0,0,3,1,2,-8
2021-03-19,DET,HOU,1,13,7.35,2,1,1,1,0,0,0,0,1,0,0,2,3,3,3
2021-03-24,DET,IND,1,-5,8.38,1,0,1,0,0,0,0,0,0,0,0,1,0,0,-7
2021-03-26,DET,BRK,0,-2,5.25,1,0,1,0,0,0,1,1,0,1,0,0,0,0,-1
2021-03-27,DET,WAS,1,-14,5.35,0,0,0,0,1,2,0,0,0,0,0,1,0,1,-8
2021-04-05,DET,OKC,1,24,23.07,11,5,6,2,2,2,1,3,2,0,0,1,3,14,12
2021-04-06,DET,DEN,1,-15,8.78,5,1,2,0,0,0,1,3,0,0,0,1,0,2,-10
2021-04-08,DET,SAC,1,12,13.45,4,2,1,1,1,1,0,3,0,0,0,0,4,6,7
2021-04-10,DET,POR,1,-15,22.8,9,4,2,0,3,3,3,3,1,2,2,2,5,11,2
2021-04-11,DET,LAC,1,-7,16.7,3,0,2,0,0,0,1,1,0,2,1,1,3,0,-12
2021-04-16,DET,OKC,0,6,23.77,6,2,4,1,3,6,0,1,3,1,0,3,3,8,10
2021-04-22,DET,SAS,1,-15,14.45,2,1,1,1,0,0,0,3,3,0,0,1,1,3,-3
2021-04-26,DET,ATL,0,14,17.72,6,2,2,0,0,0,1,4,3,0,0,0,0,4,18
2021-04-29,DET,DAL,0,-10,29.27,10,5,5,1,3,6,0,2,1,0,0,1,3,14,3
2021-05-01,DET,CHO,1,-13,27.15,10,4,2,0,1,1,3,5,1,0,0,0,2,9,-17
2021-05-03,DET,ORL,0,-7,30.68,10,3,4,0,0,0,2,6,2,0,0,0,3,6,0
2021-05-04,DET,CHO,0,-3,33.68,15,9,5,2,0,0,3,8,2,1,0,1,2,20,-8
2021-05-06,DET,MEM,0,14,28.18,14,7,3,0,0,0,1,6,2,1,1,2,1,14,7
