Date,Team,Opponent,Home(0)/Away(1),Margin,Minutes,FGA,FGM,3PA,3PM,FT,FTA,ORB,TRB,Assists,Steals,Blocks,Turnovers,Fouls,Points,p/m
2020-12-23,SAC,DEN,1,2,30.0,7,3,5,2,4,4,1,2,4,0,1,0,0,12,1
2020-12-26,SAC,PHO,0,3,26.15,4,1,3,0,0,0,0,2,5,0,1,1,2,2,6
2020-12-27,SAC,PHO,0,-16,26.53,7,5,4,3,2,2,1,1,6,0,0,0,2,15,-19
2020-12-29,SAC,DEN,0,10,24.9,7,5,4,3,0,0,1,3,6,3,0,2,1,13,20
2020-12-31,SAC,HOU,1,-3,26.72,9,4,4,2,1,2,0,2,1,2,0,1,2,11,-4
2021-01-06,SAC,CHI,0,4,34.5,15,7,7,3,0,0,4,7,6,3,1,0,2,17,0
2021-01-08,SAC,TOR,0,-21,29.02,10,5,7,5,0,0,0,2,8,2,1,1,0,15,-15
2021-01-09,SAC,POR,0,-26,30.73,8,5,4,1,1,1,0,2,8,1,0,3,1,12,-15
2021-01-11,SAC,IND,0,5,28.88,8,4,6,3,1,2,0,3,4,1,0,1,2,12,1
2021-01-13,SAC,POR,0,-6,31.2,10,7,4,3,0,0,1,5,9,1,0,4,1,17,-14
2021-01-15,SAC,LAC,0,-38,24.45,7,2,2,1,0,0,0,2,5,1,0,0,1,5,-21
2021-01-17,SAC,NOP,0,-5,22.97,3,1,1,0,0,0,1,3,2,0,2,2,1,2,-12
2021-01-20,SAC,LAC,1,-19,24.97,11,4,8,3,0,0,1,3,2,1,0,3,2,11,-1
2021-01-22,SAC,NYK,0,9,31.17,13,7,7,2,0,0,1,5,2,2,4,3,1,16,1
2021-01-27,SAC,ORL,1,14,30.07,11,3,4,1,0,0,1,2,7,0,1,2,1,7,-8
2021-01-29,SAC,TOR,1,2,33.37,10,4,7,1,1,1,1,6,11,1,1,2,3,10,2
2021-01-30,SAC,MIA,1,-1,30.98,10,4,7,2,0,0,3,7,6,1,0,3,1,10,0
2021-02-01,SAC,NOP,1,9,32.43,7,2,4,1,0,0,3,11,6,1,0,1,0,5,13
2021-02-03,SAC,BOS,0,5,30.38,15,8,9,5,0,0,2,3,4,2,0,1,1,21,13
2021-02-06,SAC,DEN,0,5,35.08,12,8,7,4,3,3,0,4,6,2,1,0,1,23,12
2021-02-07,SAC,LAC,1,3,27.48,9,5,4,3,0,0,0,2,6,1,0,2,1,13,-7
2021-02-09,SAC,PHI,0,-8,33.8,9,6,4,3,0,0,2,2,3,2,2,1,3,15,2
2021-02-12,SAC,ORL,0,-11,26.93,12,6,6,2,0,0,1,3,7,1,0,4,2,14,-19
2021-02-14,SAC,MEM,0,-14,30.78,14,9,6,3,1,2,0,4,4,2,0,3,0,22,1
2021-02-15,SAC,BRK,0,-11,30.12,11,4,7,2,0,0,1,3,3,0,0,1,0,10,-10
2021-02-18,SAC,MIA,0,-8,30.03,6,3,5,2,0,0,1,3,4,1,0,1,3,8,-6
2021-02-20,SAC,CHI,1,-8,32.58,16,6,5,2,2,2,0,1,5,2,1,0,0,16,-7
2021-02-21,SAC,MIL,1,-13,34.72,16,10,6,3,0,0,2,5,8,2,1,1,2,23,-2
2021-02-23,SAC,BRK,1,-9,39.5,20,9,9,4,1,2,1,5,9,3,1,1,0,23,2
2021-02-25,SAC,NYK,1,-19,32.48,13,6,8,2,3,3,0,4,4,4,0,2,0,17,-5
2021-03-11,SAC,HOU,0,20,18.48,7,2,2,1,0,0,1,3,2,0,1,2,1,5,-9
2021-03-13,SAC,ATL,1,-15,24.07,10,3,6,2,0,0,0,3,4,2,0,1,3,8,-9
2021-03-15,SAC,CHO,1,-6,28.1,6,2,3,0,0,0,0,4,3,1,1,1,4,4,-12
2021-03-17,SAC,WAS,1,2,32.5,12,5,6,3,4,5,1,2,4,0,0,1,2,17,4
2021-03-19,SAC,BOS,1,11,33.67,6,1,3,0,2,2,1,5,7,2,1,3,3,4,8
2021-03-20,SAC,PHI,1,-24,26.77,12,5,4,0,1,1,0,1,3,1,0,1,1,11,-21
2021-03-22,SAC,CLE,1,14,36.37,15,11,5,4,2,2,0,1,2,1,1,1,2,28,11
2021-03-24,SAC,ATL,0,2,35.55,12,6,4,2,3,3,1,5,7,1,1,4,1,17,0
2021-03-25,SAC,GSW,0,22,33.87,11,7,7,6,1,1,0,0,1,0,0,1,0,21,21
2021-03-27,SAC,CLE,0,2,33.12,11,6,5,1,0,0,0,2,2,1,0,1,2,13,-1
2021-03-29,SAC,SAS,1,17,31.73,15,7,6,1,0,0,0,4,10,2,0,1,2,15,20
2021-03-31,SAC,SAS,1,-14,29.65,15,7,7,3,1,1,1,1,2,1,0,1,2,18,-19
2021-04-02,SAC,LAL,0,-21,29.2,9,4,3,1,0,0,0,2,2,0,1,2,0,9,-21
2021-04-03,SAC,MIL,0,-1,32.8,13,5,5,2,0,0,1,6,11,0,0,0,2,12,1
2021-04-05,SAC,MIN,1,-10,33.3,9,4,2,0,1,1,1,2,7,2,2,1,2,9,9
2021-04-08,SAC,DET,0,-12,30.85,10,4,3,0,1,2,0,1,7,2,0,3,3,9,-6
2021-04-10,SAC,UTA,1,-16,33.07,13,5,4,2,1,1,0,1,3,0,1,2,2,13,-19
2021-04-12,SAC,NOP,1,-7,30.67,10,5,5,1,1,2,0,1,6,1,0,0,6,12,6
2021-04-14,SAC,WAS,0,-12,28.85,13,3,6,2,0,0,0,2,6,6,0,0,1,8,-5
2021-04-15,SAC,PHO,1,-8,23.93,7,5,3,2,0,0,0,1,1,2,0,3,4,12,-4
2021-04-18,SAC,DAL,1,14,15.85,2,0,0,0,3,4,0,1,2,0,0,0,2,3,-23
2021-04-20,SAC,MIN,0,-14,25.6,10,2,6,2,1,1,1,1,9,1,0,1,0,7,-3
2021-04-21,SAC,MIN,0,3,29.43,9,6,6,4,0,0,0,3,6,1,0,2,1,16,-1
2021-04-25,SAC,GSW,1,-4,37.48,20,10,7,2,2,2,1,3,8,1,0,1,1,24,-6
2021-04-26,SAC,DAL,0,7,36.22,16,6,9,2,0,0,0,5,10,3,0,4,0,14,12
2021-04-28,SAC,UTA,0,-49,30.02,14,6,3,1,0,0,0,0,8,1,0,3,0,13,-42
2021-04-30,SAC,LAL,1,4,38.58,14,8,8,4,3,3,1,4,10,2,1,4,0,23,12
2021-05-02,SAC,DAL,1,12,23.02,8,4,4,2,1,1,0,2,5,1,0,2,0,11,8
